title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
奧莉恩特級初榨橄欖油750ml;米油沖泡;385,0;奧莉恩;規格：750ml毫升x1x1Bottle瓶;奧莉恩特級初榨橄欖油750ml;740,0;1;750,0;24,0;8172;47.97%;1;14612088001;unique_master_match;1;1;ml;1;bottle;385,0;740,0;47,97297297297297;volume;month;47,97;1,0;29,0;22,0;30,0;14,22;12,0
主廚精選第一道冷壓橄欖油;米油沖泡;459,0;主廚精選;規格：750ml毫升x1x1Bottle瓶;主廚精選第一道冷壓橄欖油;481,0;1;750,0;24,0;8173;4.57%;1;14612900001;unique_master_match;1;1;ml;1;bottle;459,0;481,0;4,5738045738045745;volume;month;4,57;1,0;21,0;15,0;30,0;6,98;6,0
歐嘉特級冷壓初榨橄欖油-莊園職人款;米油沖泡;520,0;皇嘉Oro;規格：500ml毫升x1x1PC瓶;歐嘉-特級冷壓初榨橄欖油(專業款);595,0;1;500,0;24,0;8178;12.61%;0;14612922001;unique_master_match;1;1;ml;1;pc;520,0;595,0;12,605042016806722;volume;month;12,61;0,0;34,0;25,0;24,0;10,5;12,0
艾娃橄欖-特級冷壓初榨橄欖油750ml;米油沖泡;529,0;艾娃橄欖;規格：750ml毫升x1x1BOTTLE瓶;艾娃橄欖-特級冷壓初榨橄欖油;0,0;1;750,0;24,0;8180;0.00%;1;14612946001;unique_master_match;1;1;ml;1;bottle;529,0;0,0;0,0;volume;month;0,0;1,0;30,0;23,0;33,0;15,012;12,0
【全素】泰山低油爆蔬菜油 2000ml;米油沖泡;155,0;泰山;規格：2000ml毫升x1x1Bottle瓶;泰山低油爆蔬菜油 2000ml;299,0;1;2000,0;18,0;8182;48.16%;1;14613007001;unique_master_match;1;1;ml;1;bottle;155,0;299,0;48,16053511705686;volume;month;48,16;1,0;35,0;24,0;30,0;12,04;6,0
【全素】台糖100％純芥花油 2L;米油沖泡;199,0;台糖;規格：2L公升x1x1Bottle瓶;台糖100％純芥花油 2L;215,0;1;2000,0;18,0;8184;7.44%;1;14613013001;unique_master_match;1;1;ml;1;bottle;199,0;215,0;7,441860465116279;volume;month;7,44;1,0;40,0;30,0;28,0;18,24;9,0
奧利塔葡萄籽油1L;米油沖泡;415,0;Olitalia 奧利塔;規格：1L公升x1x1Bottle瓶;奧利塔葡萄籽油1L;421,0;1;1000,0;30,0;8187;1.43%;0;14613017001;unique_master_match;1;1;ml;1;bottle;415,0;421,0;1,4251781472684086;volume;month;1,43;0,0;28,0;24,0;30,0;11,21;9,0
奧利塔玄米油750ml;米油沖泡;319,0;Olitalia 奧利塔;規格：750ml毫升x1x1Bottle瓶;奧利塔玄米油750ml;0,0;1;750,0;24,0;8188;0.00%;0;14613018001;unique_master_match;1;1;ml;1;bottle;319,0;0,0;0,0;volume;month;0,0;0,0;25,0;20,0;30,0;13,938;12,0
囍瑞100％特級純葡萄籽油;米油沖泡;398,0;囍瑞;規格：1L公升x1x1Bottle瓶;囍瑞100％特級純葡萄籽油;0,0;1;1000,0;24,0;8189;0.00%;0;14613019001;unique_master_match;1;1;ml;1;bottle;398,0;0,0;0,0;volume;month;0,0;0,0;35,0;26,0;27,0;16,23;12,0
統一清爽家芥花油2L;米油沖泡;199,0;統一;規格：2000ml毫升x1x1Can罐;統一芥花油 2L;0,0;1;2000,0;18,0;8190;0.00%;1;14613024001;unique_master_match;1;1;ml;1;can;199,0;0,0;0,0;volume;month;0,0;1,0;34,0;23,0;28,0;11,99;6,0
得意的一天芥花油2.4L;米油沖泡;229,0;得意的一天;規格：2.4L公升x1x1Bottle瓶;得意的一天芥花油2.4L;247,0;1;2400,0;24,0;8191;7.29%;1;14613026001;unique_master_match;1;1;ml;1;bottle;229,0;247,0;7,28744939271255;volume;month;7,29;1,0;38,0;27,0;29,0;13,8;6,0
義美100％芥花油2L;米油沖泡;232,0;義美;規格：2000ml毫升x1x1Bottle瓶;家福芥花油;233,0;1;2000,0;18,0;8192;0.43%;1;14613899001;unique_master_match;1;1;ml;1;bottle;232,0;233,0;0,4291845493562232;volume;month;0,43;1,0;35,0;23,0;30,0;11,8;6,0
泰山純芥花油1.5L;米油沖泡;142,0;泰山;規格：1500ml毫升x1x1Bottle瓶;泰山健康好理由純芥花油;172,0;1;1500,0;18,0;8193;17.44%;0;14613900001;unique_master_match;1;1;ml;1;bottle;142,0;172,0;17,441860465116278;volume;month;17,44;0,0;29,0;27,0;25,0;9,7;24,0
萊瑞100％玄米油1L;米油沖泡;398,0;;規格：1L公升x1x1Bottle瓶;萊瑞100％玄米油1L;0,0;1;1000,0;24,0;8194;0.00%;1;14613902001;unique_master_match;1;1;ml;1;bottle;398,0;0,0;0,0;volume;month;0,0;1,0;34,0;25,0;29,0;17,22;12,0
得意的一天100％純芥花油5L;米油沖泡;489,0;得意的一天;規格：5L公升x1x1Bottle瓶;得意的一天100％純芥花油5L;559,0;1;5000,0;25,0;8195;12.52%;0;14613904001;unique_master_match;1;1;ml;1;bottle;489,0;559,0;12,522361359570661;volume;month;12,52;0,0;37,0;33,0;34,0;19,75;4,0
主廚精選玄米油1L;米油沖泡;323,0;泰山;規格：1L公升x1x1Bottle瓶;主廚精選玄米油1L;0,0;1;1000,0;24,0;8197;0.00%;1;14613907001;unique_master_match;1;1;ml;1;bottle;323,0;0,0;0,0;volume;month;0,0;1,0;24,0;17,0;32,0;9,07;6,0
【全素】維義純芥花油2.6L;米油沖泡;239,0;;規格：2.6L公升x1x1Bottle瓶;維義純芥花油2.6L;269,0;1;2600,0;24,0;8198;11.15%;1;14613908001;unique_master_match;1;1;ml;1;bottle;239,0;269,0;11,152416356877323;volume;month;11,15;1,0;38,0;26,0;31,0;15,28;6,0
福壽100％純芥花油2L;米油沖泡;209,0;福壽;規格：2L公升x1x1Bottle瓶;福壽100％純芥花油2L;249,0;1;2000,0;24,0;8204;16.06%;1;14613918001;unique_master_match;1;1;ml;1;bottle;209,0;249,0;16,06425702811245;volume;month;16,06;1,0;35,0;25,0;28,0;12,078;6,0
泰山花生風味調合油;米油沖泡;209,0;泰山;規格：2L公升x1x1Bottle瓶;泰山花生風味調合油;229,0;1;2000,0;18,0;8206;8.73%;0;14614001001;unique_master_match;1;1;ml;1;bottle;209,0;229,0;8,73362445414847;volume;month;8,73;0,0;37,0;25,0;31,0;14,2;6,0
日正特級香油;米油沖泡;118,0;日正;規格：500ml毫升x1x1Bottle瓶;日正特級香油;0,0;1;500,0;24,0;8207;0.00%;0;14615002001;unique_master_match;1;1;ml;1;bottle;118,0;0,0;0,0;volume;month;0,0;0,0;26,0;21,0;28,0;10,0;12,0
得意的一天五珍寶健康油600ml;米油沖泡;119,0;得意的一天;規格：600ml毫升x1x1Bottle瓶;得意的一天五珍寶健康油600ml;161,0;1;600,0;24,0;8209;26.09%;0;14615009001;unique_master_match;1;1;ml;1;bottle;119,0;161,0;26,08695652173913;volume;month;26,09;0,0;29,0;26,0;24,0;10,2;16,0
福壽香油 2400ml;米油沖泡;336,0;;規格：2400ml毫升x1x1Bottle瓶;福壽香油 2400ml;0,0;1;2400,0;24,0;8210;0.00%;0;14615011001;unique_master_match;1;1;ml;1;bottle;336,0;0,0;0,0;volume;month;0,0;0,0;32,0;32,0;30,0;14,51;6,0
維義油之鑽127鑽石級調合油750ml;米油沖泡;161,0;維義;規格：750ml毫升x1x1Bottle瓶;維義油之鑽127鑽石級調合油;0,0;1;750,0;24,0;8211;0.00%;0;14615012001;unique_master_match;1;1;ml;1;bottle;161,0;0,0;0,0;volume;month;0,0;0,0;33,0;25,0;33,0;17,97;12,0
不倒翁100％純芝麻油160ml毫升 x 1Bottle瓶;米油沖泡;156,0;;規格：160ml毫升x1x1Bottle瓶;不倒翁100％純芝麻油 160ml;0,0;1;160,0;24,0;8212;0.00%;0;14615013001;unique_master_match;1;1;ml;1;bottle;156,0;0,0;0,0;volume;month;0,0;0,0;24,0;19,0;20,0;5,0;12,0
自然本味芝麻香油108cc;米油沖泡;69,0;自然本味;規格：108cc西西x1x1Bottle瓶;自然本味芝麻香油108cc;0,0;1;108,0;24,0;8215;0.00%;0;14615019001;unique_master_match;1;1;cc;1;bottle;69,0;0,0;0,0;volume;month;0,0;0,0;22,0;18,0;17,0;2,94;12,0
日正特級麻油;米油沖泡;209,0;日正;規格：500ml毫升x1x1Bottle瓶;日正特級麻油;0,0;1;500,0;24,0;8217;0.00%;0;14615021001;unique_master_match;1;1;ml;1;bottle;209,0;0,0;0,0;volume;month;0,0;0,0;26,0;21,0;28,0;10,0;12,0
泰山均衡369健康調合油2L*隨機出貨不挑款，以實際出貨為準。;米油沖泡;183,0;泰山;規格：2000ml毫升x1x1Bottle瓶;泰山均衡369健康調合油 2L;198,0;1;2000,0;18,0;8220;7.58%;0;14615030001;unique_master_match;1;1;ml;1;bottle;183,0;198,0;7,575757575757576;volume;month;7,58;0,0;35,0;25,0;30,0;12,5;6,0
嘉義東石余園苦茶油550ml;米油沖泡;680,0;余順豐;規格：550ml毫升x1x1Bottle瓶;嘉義東石余園苦茶油550ml;0,0;1;550,0;12,0;8221;0.00%;1;14615031001;unique_master_match;1;1;ml;1;bottle;680,0;0,0;0,0;volume;month;0,0;1,0;23,0;30,0;30,0;9,428;12,0
泰源農場苦茶油250ml;米油沖泡;339,0;泰源農場;規格：250ml毫升x1x1PC瓶;泰源農場苦茶油250ml;350,0;1;250,0;24,0;8223;3.14%;1;14615035001;unique_master_match;1;1;ml;1;pc;339,0;350,0;3,1428571428571432;volume;month;3,14;1,0;18,0;13,0;21,0;2,8;6,0
得意的一天五珍寶健康油3.5L;米油沖泡;368,0;得意的一天;規格：3.5L公升x1x1Bottle瓶;得意的一天五珍寶健康油3.5L;375,0;1;3500,0;24,0;8225;1.87%;1;14615038001;unique_master_match;1;1;ml;1;bottle;368,0;375,0;1,866666666666667;volume;month;1,87;1,0;41,0;29,0;33,0;20,55;6,0
統一綺麗健康油 652ml;米油沖泡;181,0;統一;規格：652ml毫升x1x1Bottle瓶;統一綺麗健康油 652ml;199,0;1;652,0;18,0;8226;9.05%;1;14615041001;unique_master_match;1;1;ml;1;bottle;181,0;199,0;9,045226130653267;volume;month;9,05;1,0;39,0;12,0;24,0;6,628;10,0
源順初榨花生風味調合油 3010ml;米油沖泡;328,0;;規格：3010ml毫升x1x1Bottle瓶;源順初榨花生風味調合油;354,0;1;3010,0;24,0;8230;7.34%;1;14615048001;unique_master_match;1;1;ml;1;bottle;328,0;354,0;7,344632768361582;volume;month;7,34;1,0;39,0;26,0;31,0;17,8;6,0
【全素】源順百分百香油220ml;米油沖泡;109,0;;規格：220ml毫升x1x1Bottle瓶;源順百分百香油220ml;116,0;1;220,0;24,0;8232;6.03%;1;14615052001;unique_master_match;1;1;ml;1;bottle;109,0;116,0;6,0344827586206895;volume;month;6,03;1,0;24,0;18,0;23,0;5,9;12,0
源順嚴選低溫胡麻油;米油沖泡;278,0;源順;規格：570ml毫升x1x1Bottle瓶;源順嚴選低溫胡麻油 570ml/;285,0;1;570,0;24,0;8234;2.46%;1;14615057001;unique_master_match;1;1;ml;1;bottle;278,0;285,0;2,456140350877193;volume;month;2,46;1,0;32,0;25,0;30,0;12,5;12,0
源順初榨優等純苦茶油 570ml;米油沖泡;759,0;;規格：570ml毫升x1x1Bottle瓶;源順初榨優等純苦茶油 570ml;780,0;1;570,0;24,0;8235;2.69%;1;14615059001;unique_master_match;1;1;ml;1;bottle;759,0;780,0;2,6923076923076925;volume;month;2,69;1,0;24,0;24,0;30,0;5,0;9,0
泰山不飽和健康調合油5L;米油沖泡;399,0;泰山;規格：5L公升x1x1Bottle瓶;泰山不飽和健康調合油5L;459,0;1;5000,0;18,0;8236;13.07%;1;14615061001;unique_master_match;1;1;ml;1;bottle;399,0;459,0;13,071895424836603;volume;month;13,07;1,0;36,0;33,0;35,0;19,8;4,0
楓緣冷壓初榨椰子油500ml;米油沖泡;289,0;;規格：500ml毫升x1x1Bottle瓶;楓緣冷壓初榨椰子油500ml;309,0;1;500,0;18,0;8237;6.47%;0;14615063001;unique_master_match;1;1;ml;1;bottle;289,0;309,0;6,472491909385113;volume;month;6,47;0,0;31,0;22,0;17,0;5,14;6,0
松鼎黑麻油500ml;米油沖泡;144,0;;規格：500ml毫升x1x1Bottle瓶;松鼎黑麻油500ml;0,0;1;500,0;24,0;8238;0.00%;1;14615067001;unique_master_match;1;1;ml;1;bottle;144,0;0,0;0,0;volume;month;0,0;1,0;27,0;21,0;28,0;10,2;12,0
得意的一天五珍寶健康油2L;米油沖泡;215,0;得意的一天;規格：2L公升x1x1Bottle瓶;得意的一天五珍寶健康油2L;232,0;1;2000,0;24,0;8239;7.33%;1;14615070001;unique_master_match;1;1;ml;1;bottle;215,0;232,0;7,327586206896551;volume;month;7,33;1,0;35,0;24,0;29,0;13,13;6,0
小磨坊金黃蒜油260ml;米油沖泡;119,0;小磨坊;規格：260ml毫升x1x1Bottle瓶;小磨坊蒜風味油260ml;150,0;1;260,0;24,0;8240;20.67%;1;14615072001;unique_master_match;1;1;ml;1;bottle;119,0;150,0;20,666666666666668;volume;month;20,67;1,0;16,0;11,0;24,0;7,0;6,0
義美100％芥花油2L;米油沖泡;232,0;義美;規格：2000ml毫升x1x1Bottle瓶;義美100％純芥花油2L;233,0;1;2000,0;18,0;8242;0.43%;0;14615079001;unique_master_match;1;1;ml;1;bottle;232,0;233,0;0,4291845493562232;volume;month;0,43;0,0;34,0;25,0;30,0;12,18;6,0
MC TRADER 100％冷壓酪梨油1L;米油沖泡;499,0;MC TRADER;規格：1000ml毫升x1x1BOTTLE瓶;MC TRADER 100％冷壓酪梨油1L;0,0;1;1000,0;24,0;8244;0.00%;1;14615082001;unique_master_match;1;1;ml;1;bottle;499,0;0,0;0,0;volume;month;0,0;1,0;32,0;25,0;33,0;18,9;12,0
真好家芝麻香油-130ml;米油沖泡;78,0;真好家;規格：130ml毫升x1x1Bottle瓶;真好家芝麻香油130ml;92,0;1;130,0;18,0;8245;15.22%;1;14615083001;unique_master_match;1;1;ml;1;bottle;78,0;92,0;15,217391304347828;volume;month;15,22;1,0;21,0;17,0;15,0;7,48;12,0
得意的一天五珍寶健康調合油2.4L;米油沖泡;240,0;得意的一天;規格：2.4L公升x1x1Bottle瓶;得意的一天五珍寶健康調和2.4L;270,0;1;2400,0;24,0;8246;11.11%;1;14615084001;unique_master_match;1;1;ml;1;bottle;240,0;270,0;11,11111111111111;volume;month;11,11;1,0;38,0;26,0;30,0;14,22;6,0
【全素】義美100％純黑麻油;米油沖泡;275,0;義美;規格：500ml毫升x1x1Can罐;義美100％純黑麻油;284,0;1;500,0;24,0;8248;3.17%;0;14615107001;unique_master_match;1;1;ml;1;can;275,0;284,0;3,169014084507042;volume;month;3,17;0,0;29,0;23,0;29,0;11,5;12,0
義美100％純芝麻香油;米油沖泡;132,0;義美;規格：250ml毫升x1x1Can罐;義美100％純芝麻香油;0,0;1;250,0;24,0;8249;0.00%;1;14615108001;unique_master_match;1;1;ml;1;can;132,0;0,0;0,0;volume;month;0,0;1,0;25,0;19,0;26,0;6,81;12,0
泰山玄米油600ml;米油沖泡;99,0;泰山;規格：600ml毫升x1x1BOX箱;泰山玄米油600ml;118,0;1;600,0;18,0;8250;16.10%;1;14615114001;unique_master_match;1;1;ml;1;box;99,0;118,0;16,101694915254235;volume;month;16,1;1,0;27,0;24,0;26,0;7,424;12,0
泰山玄米油1.5L;米油沖泡;224,0;泰山;規格：1.5L公升x1x1Bottle瓶;泰山玄米油1.5L;242,0;1;1500,0;18,0;8252;7.44%;1;14615133001;unique_master_match;1;1;ml;1;bottle;224,0;242,0;7,43801652892562;volume;month;7,44;1,0;33,0;23,0;29,0;9,2;6,0
維義頭等堅果精華調合油2L;米油沖泡;159,0;維義;規格：2L公升x1x1BOTTLE瓶;維義堅果精華健康調和油 2L;178,0;1;2000,0;25,0;8255;10.67%;1;14615897001;unique_master_match;1;1;ml;1;bottle;159,0;178,0;10,674157303370785;volume;month;10,67;1,0;35,0;24,0;28,0;11,91;6,0
維義頭等活力能量調合油2L;米油沖泡;169,0;維義;規格：2L公升x1x1BOTTLE瓶;維義活力能量健康調和油 2L;172,0;1;2000,0;25,0;8256;1.74%;1;14615898001;unique_master_match;1;1;ml;1;bottle;169,0;172,0;1,744186046511628;volume;month;1,74;1,0;35,0;24,0;28,0;11,77;6,0
萬家香特級烏醋 595ml;米油沖泡;31,0;萬家香;規格：595ml毫升x1x1Bottle瓶;萬家香糯米醋 595g;33,0;1;595,0;36,0;8257;6.06%;1;14616001001;unique_master_match;1;1;ml;1;bottle;31,0;33,0;6,0606060606060606;volume;month;6,06;1,0;32,0;25,0;26,0;12,08;12,0
工研白醋 600ml;米油沖泡;37,0;工研酢;規格：600ml毫升x1x1Bottle瓶;工研白醋 600ml;43,0;1;600,0;36,0;8258;13.95%;1;14616002001;unique_master_match;1;1;ml;1;bottle;37,0;43,0;13,953488372093023;volume;month;13,95;1,0;30,0;24,0;26,0;11,17;12,0
正高金門高粱醋 600cc;米油沖泡;99,0;正高;規格：600cc西西x1x1Bottle瓶;正高金門高粱醋 600cc;0,0;1;600,0;60,0;8260;0.00%;1;14616009001;unique_master_match;1;1;cc;1;bottle;99,0;0,0;0,0;volume;month;0,0;1,0;31,0;24,0;31,0;13,94;12,0
萬家香珍釀白醋600ml;米油沖泡;33,0;萬家香;規格：600ml毫升x1x1Bottle瓶;萬家香珍釀白醋 600ml;0,0;1;600,0;36,0;8262;0.00%;0;14616017001;unique_master_match;1;1;ml;1;bottle;33,0;0,0;0,0;volume;month;0,0;0,0;32,0;25,0;26,0;11,25;12,0
工研業務烏醋 3000ml;米油沖泡;145,0;工研酢;規格：3000ml毫升x1x1Bucket桶;白兔牌上烏醋;0,0;1;3000,0;36,0;8263;0.00%;0;14616018001;unique_master_match;1;1;ml;1;bucket;145,0;0,0;0,0;volume;month;0,0;0,0;29,0;22,0;30,0;11,34;12,0
家樂福白醋 3000ml;米油沖泡;109,0;家樂福;規格：3000ml毫升x1x1Bottle瓶;家福超值白醋;0,0;1;3000,0;36,0;8264;0.00%;0;14616019001;unique_master_match;1;1;ml;1;bottle;109,0;0,0;0,0;volume;month;0,0;0,0;33,0;33,0;32,0;20,78;6,0
經典巴薩米克銀級摩典那酒醋;米油沖泡;199,0;;規格：250ml毫升x1x1Bottle瓶;經典巴薩米克銀級摩典那酒醋;0,0;1;250,0;36,0;8265;0.00%;0;14616020001;unique_master_match;1;1;ml;1;bottle;199,0;0,0;0,0;volume;month;0,0;0,0;23,0;16,0;23,0;5,86;12,0
工研業務烏醋 3000ml;米油沖泡;145,0;工研酢;規格：3000ml毫升x1x1Bucket桶;工研業務烏醋 3000ml;0,0;1;3000,0;36,0;8266;0.00%;0;14616021001;unique_master_match;1;1;ml;1;bucket;145,0;0,0;0,0;volume;month;0,0;0,0;37,0;30,0;32,0;21,0;6,0
