pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
1,4,9,3,2449,0,0,0,3,3,99999,0,0,0.733333,2.199999,0.4,0.4
1,4,10,3,270,0,0,0,64,64,99999,0,0,2.13375,136.56,0.4,0.4
1,4,11,3,1067,0,0,0,6,6,99999,0,0,0.013889,0.083334,0.4,0.4
1,4,12,3,2907,0,0,0,2,2,99999,0,0,0.582083,1.164166,0.4,0.4
1,4,13,3,2134,0,0,0,4,4,99999,0,0,0.930833,3.723332,0.4,0.4
1,4,14,3,2870,0,0,0,1,1,99999,0,0,0.582083,0.582083,0.4,0.4
1,4,15,3,1423,0,0,0,11,11,99999,0,0,0.196667,2.163337,0.4,0.4
1,4,16,3,2129,0,0,0,18,18,99999,0,0,2.165,38.97,0.4,0.4
1,4,17,3,2185,0,0,0,14,14,99999,0,0,1.036,14.504,0.4,0.4
1,4,18,3,1141,0,0,0,5,5,99999,0,0,0.135667,0.678335,0.4,0.4
1,4,19,3,2883,0,0,0,4,4,99999,0,0,0.582083,2.328332,0.4,0.4
1,4,20,3,628,0,0,0,5,5,99999,0,0,4.7875,23.9375,0.4,0.4
1,4,21,3,1932,0,0,0,9,9,99999,0,0,0.2125,1.9125,0.4,0.4
1,4,22,3,1414,0,0,0,13,13,99999,0,0,0.88,11.44,0.4,0.4
1,4,23,3,763,0,0,0,5,5,99999,0,0,2.223667,11.118335,0.4,0.4
1,4,24,3,1428,0,0,0,6,6,99999,0,0,0.241667,1.450002,0.4,0.4
1,4,25,3,2777,0,0,0,42,42,99999,0,0,0.408583,17.160486,0.4,0.4
1,4,26,3,1181,0,0,0,11,11,99999,0,0,0.1375,1.5125,0.4,0.4
1,4,27,3,1717,0,0,0,5,5,99999,0,0,0.326,1.63,0.4,0.4
1,4,28,3,144,0,0,0,116,116,99999,0,0,0.668333,77.526628,0.4,0.4
1,4,29,3,1285,0,0,0,11,11,99999,0,0,0.224167,2.465837,0.4,0.4
1,4,30,3,1442,0,0,0,96,96,99999,0,0,0.102083,9.799968,0.4,0.4
1,4,31,3,1669,0,0,0,7,7,99999,0,0,0.181667,1.271669,0.4,0.4
1,4,32,3,1240,0,0,0,2,2,99999,0,0,0.6975,1.395,0.4,0.4
1,4,33,3,1769,0,0,0,6,6,99999,0,0,0.0825,0.495,0.4,0.4
1,4,34,3,1944,0,0,0,19,19,99999,0,0,0.365,6.935,0.4,0.4
1,4,35,3,2357,0,0,0,1,1,99999,0,0,0.3915,0.3915,0.4,0.4
1,4,36,3,1768,0,0,0,4,4,99999,0,0,0.112,0.448,0.4,0.4
1,4,37,3,370,0,0,0,192,192,99999,0,0,0.645,123.84,0.4,0.4
1,4,38,3,1228,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
1,4,39,3,1049,0,0,0,10,10,99999,0,0,0.472333,4.72333,0.4,0.4
2,4,0,3,175,0,0,0,6,6,99999,0,0,2.67,16.02,0.4,0.4
2,4,1,3,95,0,0,0,474,474,99999,0,0,0.27625,130.9425,0.4,0.4
2,4,2,3,217,0,0,0,88,88,99999,0,0,0.662083,58.263304,0.4,0.4
2,4,3,3,226,0,0,0,540,540,99999,0,0,0.2775,149.85,0.4,0.4
2,4,4,3,801,0,0,0,2,2,99999,0,0,1.167833,2.335666,0.4,0.4
2,4,5,3,1827,0,0,0,40,40,99999,0,0,0.041979,1.67916,0.4,0.4
2,4,6,3,754,0,0,0,3,3,99999,0,0,0.839,2.517,0.4,0.4
2,4,7,3,2682,0,0,0,36,36,99999,0,0,0.535,19.26,0.4,0.4
2,4,8,3,1309,0,0,0,16,16,99999,0,0,0.288333,4.613328,0.4,0.4
2,4,9,3,880,0,0,0,3,3,99999,0,0,1.183333,3.549999,0.4,0.4
2,4,10,3,1397,0,0,0,19,19,99999,0,0,0.291667,5.541673,0.4,0.4
2,4,11,3,1632,0,0,0,28,28,99999,0,0,0.26,7.28,0.4,0.4
2,4,12,3,357,0,0,0,24,24,99999,0,0,1.225,29.4,0.4,0.4
2,4,13,3,1051,0,0,0,16,16,99999,0,0,0.2125,3.4,0.4,0.4
2,4,14,3,1213,0,0,0,8,8,99999,0,0,1.22,9.76,0.4,0.4
2,4,15,3,1,0,0,0,60,60,99999,0,0,2.218333,133.09998,0.4,0.4
2,4,16,3,2226,0,0,0,210,210,99999,0,0,0.108,22.68,0.4,0.4
2,4,17,3,1928,0,0,0,2,2,99999,0,0,0.73,1.46,0.4,0.4
2,4,18,3,8,0,0,0,96,96,99999,0,0,0.281667,27.040032,0.4,0.4
2,4,19,3,2440,0,0,0,6,6,99999,0,0,0.4775,2.865,0.4,0.4
2,4,20,3,1094,0,0,0,34,34,99999,0,0,0.041667,1.416678,0.4,0.4
2,4,21,3,788,0,0,0,1,1,99999,0,0,0.725833,0.725833,0.4,0.4
2,4,22,3,1407,0,0,0,18,18,99999,0,0,0.1325,2.385,0.4,0.4
2,4,23,3,2284,0,0,0,93,93,99999,0,0,0.175833,16.352469,0.4,0.4
2,4,24,3,1946,0,0,0,49,49,99999,0,0,0.13,6.37,0.4,0.4
2,4,25,3,2773,0,0,0,30,30,99999,0,0,0.535,16.05,0.4,0.4
2,4,26,3,2631,0,0,0,7,7,99999,0,0,0.535,3.745,0.4,0.4
2,4,27,3,2257,0,0,0,12,12,99999,0,0,0.238333,2.859996,0.4,0.4
2,4,28,3,1566,0,0,0,21,21,99999,0,0,0.373333,7.839993,0.4,0.4
2,4,29,3,655,0,0,0,36,36,99999,0,0,2.168333,78.059988,0.4,0.4
2,4,30,3,147,0,0,0,84,84,99999,0,0,1.648333,138.459972,0.4,0.4
2,4,31,3,2417,0,0,0,16,16,99999,0,0,0.050417,0.806672,0.4,0.4
2,4,32,3,2279,0,0,0,65,65,99999,0,0,0.104333,6.781645,0.4,0.4
2,4,33,3,402,0,0,0,4,4,99999,0,0,1.116667,4.466668,0.4,0.4
2,4,34,3,2987,0,0,0,3,3,99999,0,0,0.582083,1.746249,0.4,0.4
2,4,35,3,778,0,0,0,2,2,99999,0,0,1.188333,2.376666,0.4,0.4
2,4,36,3,949,0,0,0,4,4,99999,0,0,0.8125,3.25,0.4,0.4
2,4,37,3,15,0,0,0,60,60,99999,0,0,2.086667,125.20002,0.4,0.4
2,4,38,3,399,0,0,0,2,2,99999,0,0,2.333333,4.666666,0.4,0.4
2,4,39,3,2405,0,0,0,6,6,99999,0,0,0.158333,0.949998,0.4,0.4
3,4,0,3,208,0,0,0,168,168,99999,0,0,0.65,109.2,0.4,0.4
3,4,1,3,2128,0,0,0,20,20,99999,0,0,1.492667,29.85334,0.4,0.4
3,4,2,3,1228,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
3,4,3,3,2614,0,0,0,12,12,99999,0,0,0.535,6.42,0.4,0.4
3,4,4,3,717,0,0,0,4,4,99999,0,0,1.97,7.88,0.4,0.4
3,4,5,3,528,0,0,0,1,1,99999,0,0,1.1375,1.1375,0.4,0.4
3,4,6,3,2005,0,0,0,2,2,99999,0,0,0.4325,0.865,0.4,0.4
3,4,7,3,2807,0,0,0,3,3,99999,0,0,0.408583,1.225749,0.4,0.4
3,4,8,3,1857,0,0,0,3,3,99999,0,0,0.071667,0.215001,0.4,0.4
3,4,9,3,1298,0,0,0,43,43,99999,0,0,0.441,18.963,0.4,0.4
3,4,10,3,1598,0,0,0,2,2,99999,0,0,0.291667,0.583334,0.4,0.4
3,4,11,3,1010,0,0,0,15,15,99999,0,0,0.118333,1.774995,0.4,0.4
3,4,12,3,1286,0,0,0,27,27,99999,0,0,0.099,2.673,0.4,0.4
3,4,13,3,2562,0,0,0,6,6,99999,0,0,0.918333,5.509998,0.4,0.4
3,4,14,3,1766,0,0,0,42,42,99999,0,0,0.213,8.946,0.4,0.4
3,4,15,3,2216,0,0,0,95,95,99999,0,0,0.132667,12.603365,0.4,0.4
3,4,16,3,171,0,0,0,24,24,99999,0,0,0.388333,9.319992,0.4,0.4
3,4,17,3,1625,0,0,0,4,4,99999,0,0,0.592222,2.368888,0.4,0.4
3,4,18,3,2249,0,0,0,4,4,99999,0,0,0.561667,2.246668,0.4,0.4
3,4,19,3,2060,0,0,0,6,6,99999,0,0,0.547167,3.283002,0.4,0.4
3,4,20,3,978,0,0,0,4,4,99999,0,0,0.129,0.516,0.4,0.4
3,4,21,3,2707,0,0,0,15,15,99999,0,0,0.582083,8.731245,0.4,0.4
3,4,22,3,1230,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
3,4,23,3,2685,0,0,0,78,78,99999,0,0,0.408583,31.869474,0.4,0.4
3,4,24,3,39,0,0,0,408,408,99999,0,0,0.389167,158.780136,0.4,0.4
3,4,25,3,356,0,0,0,48,48,99999,0,0,1.55,74.4,0.4,0.4
3,4,26,3,157,0,0,0,432,432,99999,0,0,0.264583,114.299856,0.4,0.4
3,4,27,3,1864,0,0,0,8,8,99999,0,0,0.274,2.192,0.4,0.4
3,4,28,3,1295,0,0,0,22,22,99999,0,0,0.233333,5.133326,0.4,0.4
3,4,29,3,835,0,0,0,18,18,99999,0,0,0.264167,4.755006,0.4,0.4
3,4,30,3,570,0,0,0,12,12,99999,0,0,0.475833,5.709996,0.4,0.4
3,4,31,3,2023,0,0,0,6,6,99999,0,0,0.56,3.36,0.4,0.4
3,4,32,3,275,0,0,0,636,636,99999,0,0,0.208333,132.499788,0.4,0.4
3,4,33,3,2312,0,0,0,3,3,99999,0,0,0.116667,0.350001,0.4,0.4
3,4,34,3,2529,0,0,0,2,2,99999,0,0,0.618667,1.237334,0.4,0.4
3,4,35,3,1156,0,0,0,12,12,99999,0,0,0.09875,1.185,0.4,0.4
3,4,36,3,609,0,0,0,5,5,99999,0,0,0.079167,0.395835,0.4,0.4
3,4,37,3,2949,0,0,0,4,4,99999,0,0,0.582083,2.328332,0.4,0.4
3,4,38,3,495,0,0,0,3,3,99999,0,0,0.5275,1.5825,0.4,0.4
3,4,39,3,216,0,0,0,216,216,99999,0,0,0.61875,133.65,0.4,0.4
4,4,0,3,703,0,0,0,28,28,99999,0,0,1.62,45.36,0.4,0.4
4,4,1,3,1257,0,0,0,3,3,99999,0,0,0.166667,0.500001,0.4,0.4
4,4,2,3,1810,0,0,0,3,3,99999,0,0,0.415,1.245,0.4,0.4
4,4,3,3,1852,0,0,0,2,2,99999,0,0,0.353333,0.706666,0.4,0.4
4,4,4,3,1035,0,0,0,12,12,99999,0,0,0.068056,0.816672,0.4,0.4
4,4,5,3,1764,0,0,0,25,25,99999,0,0,0.054,1.35,0.4,0.4
4,4,6,3,2798,0,0,0,198,198,99999,0,0,0.408583,80.899434,0.4,0.4
4,4,7,3,1363,0,0,0,5,5,99999,0,0,0.458333,2.291665,0.4,0.4
4,4,8,3,163,0,0,0,15,15,99999,0,0,1.125,16.875,0.4,0.4
4,4,9,3,230,0,0,0,792,792,99999,0,0,0.275,217.8,0.4,0.4
4,4,10,3,1345,0,0,0,5,5,99999,0,0,0.266667,1.333335,0.4,0.4
4,4,11,3,2025,0,0,0,1,1,99999,0,0,0.508333,0.508333,0.4,0.4
4,4,12,3,1387,0,0,0,30,30,99999,0,0,0.129333,3.87999,0.4,0.4
4,4,13,3,1645,0,0,0,14,14,99999,0,0,0.241667,3.383338,0.4,0.4
4,4,14,3,227,0,0,0,136,136,99999,0,0,0.622917,84.716712,0.4,0.4
4,4,15,3,289,0,0,0,24,24,99999,0,0,1.3,31.2,0.4,0.4
4,4,16,3,348,0,0,0,36,36,99999,0,0,1.25,45.0,0.4,0.4
4,4,17,3,196,0,0,0,84,84,99999,0,0,0.36875,30.975,0.4,0.4
4,4,18,3,194,0,0,0,12,12,99999,0,0,1.655833,19.869996,0.4,0.4
4,4,19,3,1194,0,0,0,36,36,99999,0,0,0.1205,4.338,0.4,0.4
4,4,20,3,2174,0,0,0,8,8,99999,0,0,0.458333,3.666664,0.4,0.4
4,4,21,3,1608,0,0,0,12,12,99999,0,0,0.99375,11.925,0.4,0.4
4,4,22,3,2919,0,0,0,33,33,99999,0,0,0.408583,13.483239,0.4,0.4
4,4,23,3,1062,0,0,0,54,54,99999,0,0,0.023125,1.24875,0.4,0.4
4,4,24,3,2733,0,0,0,3,3,99999,0,0,0.582083,1.746249,0.4,0.4
4,4,25,3,1003,0,0,0,2,2,99999,0,0,0.201,0.402,0.4,0.4
4,4,26,3,2379,0,0,0,20,20,99999,0,0,0.23125,4.625,0.4,0.4
4,4,27,3,2429,0,0,0,4,4,99999,0,0,0.04875,0.195,0.4,0.4
4,4,28,3,38,0,0,0,456,456,99999,0,0,0.38625,176.13,0.4,0.4
4,4,29,3,2585,0,0,0,26,26,99999,0,0,1.333333,34.666658,0.4,0.4
4,4,30,3,2846,0,0,0,72,72,99999,0,0,0.535,38.52,0.4,0.4
4,4,31,3,1510,0,0,0,24,24,99999,0,0,0.35125,8.43,0.4,0.4
4,4,32,3,1322,0,0,0,5,5,99999,0,0,0.47,2.35,0.4,0.4
4,4,33,3,2530,0,0,0,17,17,99999,0,0,1.533333,26.066661,0.4,0.4
4,4,34,3,2821,0,0,0,16,16,99999,0,0,0.535,8.56,0.4,0.4
4,4,35,3,990,0,0,0,1,1,99999,0,0,0.213333,0.213333,0.4,0.4
4,4,36,3,2791,0,0,0,4,4,99999,0,0,0.535,2.14,0.4,0.4
4,4,37,3,1311,0,0,0,6,6,99999,0,0,0.50125,3.0075,0.4,0.4
4,4,38,3,611,0,0,0,3,3,99999,0,0,0.075,0.225,0.4,0.4
4,4,39,3,68,0,0,0,120,120,99999,0,0,0.182917,21.95004,0.4,0.4
5,4,0,3,41,0,0,0,14,14,99999,0,0,1.35,18.9,0.4,0.4
5,4,1,3,125,0,0,0,552,552,99999,0,0,0.300417,165.830184,0.4,0.4
5,4,2,3,209,0,0,0,12,12,99999,0,0,1.04,12.48,0.4,0.4
5,4,3,3,2616,0,0,0,8,8,99999,0,0,0.582083,4.656664,0.4,0.4
5,4,4,3,372,0,0,0,108,108,99999,0,0,1.076667,116.280036,0.4,0.4
5,4,5,3,2841,0,0,0,912,912,99999,0,0,0.408583,372.627696,0.4,0.4
5,4,6,3,2643,0,0,0,4,4,99999,0,0,0.582083,2.328332,0.4,0.4
5,4,7,3,1555,0,0,0,2,2,99999,0,0,0.311667,0.623334,0.4,0.4
5,4,8,3,1731,0,0,0,3,3,99999,0,0,0.124333,0.372999,0.4,0.4
5,4,9,3,1640,0,0,0,17,17,99999,0,0,0.303,5.151,0.4,0.4
5,4,10,3,811,0,0,0,5,5,99999,0,0,0.885,4.425,0.4,0.4
5,4,11,3,851,0,0,0,8,8,99999,0,0,0.29125,2.33,0.4,0.4
5,4,12,3,1539,0,0,0,4,4,99999,0,0,0.270833,1.083332,0.4,0.4
5,4,13,3,86,0,0,0,12,12,99999,0,0,1.106667,13.280004,0.4,0.4
5,4,14,3,532,0,0,0,28,28,99999,0,0,5.35,149.8,0.4,0.4
5,4,15,3,313,0,0,0,48,48,99999,0,0,1.6675,80.04,0.4,0.4
5,4,16,3,1364,0,0,0,5,5,99999,0,0,0.525,2.625,0.4,0.4
5,4,17,3,2308,0,0,0,65,65,99999,0,0,0.129667,8.428355,0.4,0.4
5,4,18,3,91,0,0,0,3,3,99999,0,0,1.916667,5.750001,0.4,0.4
5,4,19,3,2481,0,0,0,36,36,99999,0,0,3.463333,124.679988,0.4,0.4
5,4,20,3,338,0,0,0,4,4,99999,0,0,6.275,25.1,0.4,0.4
5,4,21,3,1633,0,0,0,34,34,99999,0,0,0.26,8.84,0.4,0.4
5,4,22,3,2576,0,0,0,3,3,99999,0,0,0.891667,2.675001,0.4,0.4
5,4,23,3,1412,0,0,0,13,13,99999,0,0,0.138125,1.795625,0.4,0.4
5,4,24,3,1976,0,0,0,12,12,99999,0,0,1.343333,16.119996,0.4,0.4
5,4,25,3,1905,0,0,0,6,6,99999,0,0,0.166667,1.000002,0.4,0.4
5,4,26,3,984,0,0,0,2,2,99999,0,0,0.148,0.296,0.4,0.4
5,4,27,3,2199,0,0,0,80,80,99999,0,0,0.114667,9.17336,0.4,0.4
5,4,28,3,757,0,0,0,27,27,99999,0,0,2.227,60.129,0.4,0.4
5,4,29,3,1248,0,0,0,48,48,99999,0,0,0.521667,25.040016,0.4,0.4
5,4,30,3,1697,0,0,0,8,8,99999,0,0,0.746667,5.973336,0.4,0.4
5,4,31,3,1339,0,0,0,72,72,99999,0,0,0.3675,26.46,0.4,0.4
5,4,32,3,1511,0,0,0,60,60,99999,0,0,0.405,24.3,0.4,0.4
5,4,33,3,1370,0,0,0,23,23,99999,0,0,0.272556,6.268788,0.4,0.4
5,4,34,3,1614,0,0,0,14,14,99999,0,0,0.236667,3.313338,0.4,0.4
5,4,35,3,2401,0,0,0,6,6,99999,0,0,0.5615,3.369,0.4,0.4
5,4,36,3,1535,0,0,0,4,4,99999,0,0,0.041667,0.166668,0.4,0.4
5,4,37,3,1421,0,0,0,48,48,99999,0,0,0.386667,18.560016,0.4,0.4
5,4,38,3,774,0,0,0,2,2,99999,0,0,0.666667,1.333334,0.4,0.4
5,4,39,3,1070,0,0,0,6,6,99999,0,0,0.030625,0.18375,0.4,0.4
6,4,0,3,2723,0,0,0,6,6,99999,0,0,0.582083,3.492498,0.4,0.4
6,4,1,3,480,0,0,0,6,6,99999,0,0,1.2975,7.785,0.4,0.4
6,4,2,3,637,0,0,0,30,30,99999,0,0,1.75,52.5,0.4,0.4
6,4,3,3,2992,0,0,0,3,3,99999,0,0,0.582083,1.746249,0.4,0.4
6,4,4,3,1458,0,0,0,1,1,99999,0,0,0.386667,0.386667,0.4,0.4
6,4,5,3,2026,0,0,0,5,5,99999,0,0,1.083333,5.416665,0.4,0.4
6,4,6,3,1234,0,0,0,4,4,99999,0,0,0.683333,2.733332,0.4,0.4
6,4,7,3,403,0,0,0,6,6,99999,0,0,0.605833,3.634998,0.4,0.4
6,4,8,3,2717,0,0,0,12,12,99999,0,0,0.535,6.42,0.4,0.4
6,4,9,3,291,0,0,0,24,24,99999,0,0,0.599167,14.380008,0.4,0.4
6,4,10,3,700,0,0,0,2,2,99999,0,0,1.583333,3.166666,0.4,0.4
6,4,11,3,957,0,0,0,2,2,99999,0,0,1.05,2.1,0.4,0.4
6,4,12,3,25,0,0,0,52,52,99999,0,0,0.575417,29.921684,0.4,0.4
6,4,13,3,375,0,0,0,7,7,99999,0,0,1.028333,7.198331,0.4,0.4
6,4,14,3,2372,0,0,0,36,36,99999,0,0,0.147083,5.294988,0.4,0.4
6,4,15,3,1737,0,0,0,6,6,99999,0,0,0.198,1.188,0.4,0.4
6,4,16,3,1774,0,0,0,13,13,99999,0,0,0.1325,1.7225,0.4,0.4
6,4,17,3,1616,0,0,0,15,15,99999,0,0,0.596,8.94,0.4,0.4
6,4,18,3,1992,0,0,0,4,4,99999,0,0,0.277778,1.111112,0.4,0.4
6,4,19,3,1622,0,0,0,3,3,99999,0,0,0.471667,1.415001,0.4,0.4
6,4,20,3,99,0,0,0,342,342,99999,0,0,0.330417,113.002614,0.4,0.4
6,4,21,3,1012,0,0,0,1,1,99999,0,0,0.016667,0.016667,0.4,0.4
6,4,22,3,2150,0,0,0,16,16,99999,0,0,0.4775,7.64,0.4,0.4
6,4,23,3,1044,0,0,0,3,3,99999,0,0,0.154167,0.462501,0.4,0.4
6,4,24,3,569,0,0,0,30,30,99999,0,0,0.479167,14.37501,0.4,0.4
6,4,25,3,1847,0,0,0,3,3,99999,0,0,0.2861,0.8583,0.4,0.4
6,4,26,3,1179,0,0,0,8,8,99999,0,0,0.145833,1.166664,0.4,0.4
6,4,27,3,1204,0,0,0,14,14,99999,0,0,0.85,11.9,0.4,0.4
6,4,28,3,158,0,0,0,104,104,99999,0,0,1.070833,111.366632,0.4,0.4
6,4,29,3,818,0,0,0,1,1,99999,0,0,0.75,0.75,0.4,0.4
6,4,30,3,469,0,0,0,26,26,99999,0,0,0.716667,18.633342,0.4,0.4
6,4,31,3,2445,0,0,0,5,5,99999,0,0,0.256467,1.282335,0.4,0.4
6,4,32,3,2653,0,0,0,6,6,99999,0,0,0.582083,3.492498,0.4,0.4
6,4,33,3,2366,0,0,0,2,2,99999,0,0,1.168333,2.336666,0.4,0.4
6,4,34,3,738,0,0,0,3,3,99999,0,0,3.475,10.425,0.4,0.4
6,4,35,3,330,0,0,0,32,32,99999,0,0,6.195,198.24,0.4,0.4
6,4,36,3,2309,0,0,0,70,70,99999,0,0,0.126333,8.84331,0.4,0.4
6,4,37,3,995,0,0,0,4,4,99999,0,0,0.133333,0.533332,0.4,0.4
6,4,38,3,2530,0,0,0,66,66,99999,0,0,1.533333,101.199978,0.4,0.4
6,4,39,3,2317,0,0,0,45,45,99999,0,0,0.0565,2.5425,0.4,0.4
7,4,0,3,273,0,0,0,174,174,99999,0,0,0.409167,71.195058,0.4,0.4
7,4,1,3,2892,0,0,0,1,1,99999,0,0,0.582083,0.582083,0.4,0.4
7,4,2,3,1510,0,0,0,5,5,99999,0,0,0.35125,1.75625,0.4,0.4
7,4,3,3,277,0,0,0,64,64,99999,0,0,2.20625,141.2,0.4,0.4
7,4,4,3,1602,0,0,0,29,29,99999,0,0,1.268333,36.781657,0.4,0.4
7,4,5,3,471,0,0,0,3,3,99999,0,0,0.870833,2.612499,0.4,0.4
7,4,6,3,2391,0,0,0,4,4,99999,0,0,0.60375,2.415,0.4,0.4
7,4,7,3,1679,0,0,0,8,8,99999,0,0,0.49125,3.93,0.4,0.4
7,4,8,3,2943,0,0,0,7,7,99999,0,0,0.582083,4.074581,0.4,0.4
7,4,9,3,1278,0,0,0,36,36,99999,0,0,0.53,19.08,0.4,0.4
7,4,10,3,2435,0,0,0,4,4,99999,0,0,0.855833,3.423332,0.4,0.4
7,4,11,3,852,0,0,0,4,4,99999,0,0,1.21875,4.875,0.4,0.4
7,4,12,3,2782,0,0,0,3,3,99999,0,0,0.582083,1.746249,0.4,0.4
7,4,13,3,1869,0,0,0,1,1,99999,0,0,0.059375,0.059375,0.4,0.4
7,4,14,3,2301,0,0,0,25,25,99999,0,0,0.13925,3.48125,0.4,0.4
7,4,15,3,2518,0,0,0,3,3,99999,0,0,2.966667,8.900001,0.4,0.4
7,4,16,3,2472,0,0,0,3,3,99999,0,0,0.244833,0.734499,0.4,0.4
7,4,17,3,2582,0,0,0,3,3,99999,0,0,1.96,5.88,0.4,0.4
7,4,18,3,120,0,0,0,174,174,99999,0,0,0.274167,47.705058,0.4,0.4
7,4,19,3,280,0,0,0,44,44,99999,0,0,0.604167,26.583348,0.4,0.4
7,4,20,3,1557,0,0,0,31,31,99999,0,0,0.560833,17.385823,0.4,0.4
7,4,21,3,1180,0,0,0,4,4,99999,0,0,0.160333,0.641332,0.4,0.4
7,4,22,3,571,0,0,0,2,2,99999,0,0,0.610417,1.220834,0.4,0.4
7,4,23,3,32,0,0,0,552,552,99999,0,0,0.283333,156.399816,0.4,0.4
7,4,24,3,59,0,0,0,90,90,99999,0,0,0.37125,33.4125,0.4,0.4
7,4,25,3,1961,0,0,0,2,2,99999,0,0,0.96575,1.9315,0.4,0.4
