pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
1,4,29,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,30,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,31,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,32,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,33,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,34,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,35,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,36,3,4034,0,0,0,6,6,99999,0,0,0.416667,2.500002,0.4,0.4
1,4,37,3,4034,0,0,0,5,5,99999,0,0,0.416667,2.083335,0.4,0.4
1,4,38,3,4174,0,0,0,4,4,99999,0,0,0.494167,1.976668,0.4,0.4
1,4,39,3,4314,0,0,0,11,11,99999,0,0,0.494167,5.435837,0.4,0.4
2,4,0,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,1,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,2,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,3,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,4,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,5,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,6,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,7,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,8,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,9,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,10,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,11,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,12,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,13,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,14,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,15,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,16,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,17,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,18,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,19,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,20,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,21,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,22,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,23,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,24,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,25,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,26,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,27,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,28,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,29,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,30,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,31,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,32,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,33,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,34,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,35,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,36,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,37,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,38,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
2,4,39,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
3,4,0,3,66,0,0,0,242,242,99999,0,0,0.3675,88.935,0.4,0.4
3,4,1,3,182,0,0,0,96,96,99999,0,0,0.64,61.44,0.4,0.4
3,4,2,3,212,0,0,0,4,4,99999,0,0,3.766667,15.066668,0.4,0.4
3,4,3,3,251,0,0,0,84,84,99999,0,0,1.614167,135.590028,0.4,0.4
3,4,4,3,251,0,0,0,34,34,99999,0,0,1.614167,54.881678,0.4,0.4
3,4,5,3,447,0,0,0,20,20,99999,0,0,1.028333,20.56666,0.4,0.4
3,4,6,3,598,0,0,0,14,14,99999,0,0,0.870833,12.191662,0.4,0.4
3,4,7,3,738,0,0,0,13,13,99999,0,0,0.0775,1.0075,0.4,0.4
3,4,8,3,893,0,0,0,37,37,99999,0,0,1.793333,66.353321,0.4,0.4
3,4,9,3,1049,0,0,0,28,28,99999,0,0,2.223667,62.262676,0.4,0.4
3,4,10,3,1191,0,0,0,17,17,99999,0,0,0.144167,2.450839,0.4,0.4
3,4,11,3,1344,0,0,0,35,35,99999,0,0,1.1725,41.0375,0.4,0.4
3,4,12,3,1485,0,0,0,8,8,99999,0,0,0.073,0.584,0.4,0.4
3,4,13,3,1639,0,0,0,4,4,99999,0,0,0.04,0.16,0.4,0.4
3,4,14,3,1773,0,0,0,12,12,99999,0,0,0.029722,0.356664,0.4,0.4
3,4,15,3,1915,0,0,0,65,65,99999,0,0,0.131333,8.536645,0.4,0.4
3,4,16,3,2053,0,0,0,8,8,99999,0,0,2.376667,19.013336,0.4,0.4
3,4,17,3,2059,0,0,0,10,10,99999,0,0,2.0,20.0,0.4,0.4
3,4,18,3,2059,0,0,0,2,2,99999,0,0,2.0,4.0,0.4,0.4
3,4,19,3,2069,0,0,0,4,4,99999,0,0,1.456667,5.826668,0.4,0.4
3,4,20,3,2101,0,0,0,11,11,99999,0,0,7.7,84.7,0.4,0.4
3,4,21,3,2183,0,0,0,40,40,99999,0,0,0.471,18.84,0.4,0.4
3,4,22,3,2183,0,0,0,1,1,99999,0,0,0.471,0.471,0.4,0.4
3,4,23,3,2252,0,0,0,63,63,99999,0,0,0.096667,6.090021,0.4,0.4
3,4,24,3,2415,0,0,0,24,24,99999,0,0,0.346,8.304,0.4,0.4
3,4,25,3,2555,0,0,0,15,15,99999,0,0,0.383333,5.749995,0.4,0.4
3,4,26,3,2692,0,0,0,18,18,99999,0,0,0.0915,1.647,0.4,0.4
3,4,27,3,2828,0,0,0,4,4,99999,0,0,0.33375,1.335,0.4,0.4
3,4,28,3,2962,0,0,0,18,18,99999,0,0,0.4325,7.785,0.4,0.4
3,4,29,3,3111,0,0,0,4,4,99999,0,0,0.7675,3.07,0.4,0.4
3,4,30,3,3265,0,0,0,113,113,99999,0,0,0.093333,10.546629,0.4,0.4
3,4,31,3,3419,0,0,0,14,14,99999,0,0,0.276667,3.873338,0.4,0.4
3,4,32,3,3558,0,0,0,4,4,99999,0,0,0.139167,0.556668,0.4,0.4
3,4,33,3,3712,0,0,0,14,14,99999,0,0,0.438333,6.136662,0.4,0.4
3,4,34,3,3864,0,0,0,55,55,99999,0,0,0.494167,27.179185,0.4,0.4
3,4,35,3,4000,0,0,0,82,82,99999,0,0,0.549917,45.093194,0.4,0.4
3,4,36,3,4178,0,0,0,33,33,99999,0,0,0.494167,16.307511,0.4,0.4
3,4,37,3,4318,0,0,0,23,23,99999,0,0,0.494167,11.365841,0.4,0.4
4,4,0,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,1,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,2,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,3,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,4,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,5,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,6,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,7,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,8,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,9,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,10,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,11,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,12,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,13,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,14,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,15,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,16,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,17,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,18,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,19,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,20,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,21,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,22,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,23,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,24,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,25,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,26,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,27,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,28,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,29,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,30,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,31,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,32,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,33,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,34,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,35,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,36,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,37,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,38,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
4,4,39,3,2021,0,0,0,4,4,99999,0,0,2.9425,11.77,0.4,0.4
5,4,0,3,2019,0,0,0,96,96,99999,0,0,0.109375,10.5,0.4,0.4
5,4,1,3,2019,0,0,0,96,96,99999,0,0,0.109375,10.5,0.4,0.4
5,4,2,3,2019,0,0,0,96,96,99999,0,0,0.109375,10.5,0.4,0.4
5,4,3,3,2019,0,0,0,96,96,99999,0,0,0.109375,10.5,0.4,0.4
5,4,4,3,2019,0,0,0,96,96,99999,0,0,0.109375,10.5,0.4,0.4
5,4,5,3,2019,0,0,0,62,62,99999,0,0,0.109375,6.78125,0.4,0.4
5,4,6,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,7,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,8,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,9,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,10,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,11,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,12,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,13,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,14,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,15,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,16,3,2024,0,0,0,96,96,99999,0,0,0.115625,11.1,0.4,0.4
5,4,17,3,2024,0,0,0,83,83,99999,0,0,0.115625,9.596875,0.4,0.4
5,4,18,3,2105,0,0,0,96,96,99999,0,0,0.320833,30.799968,0.4,0.4
5,4,19,3,2253,0,0,0,16,16,99999,0,0,0.315833,5.053328,0.4,0.4
5,4,20,3,2414,0,0,0,54,54,99999,0,0,0.042083,2.272482,0.4,0.4
5,4,21,3,2557,0,0,0,17,17,99999,0,0,0.383333,6.516661,0.4,0.4
5,4,22,3,2693,0,0,0,30,30,99999,0,0,0.283333,8.49999,0.4,0.4
5,4,23,3,2833,0,0,0,63,63,99999,0,0,0.144,9.072,0.4,0.4
5,4,24,3,2967,0,0,0,11,11,99999,0,0,0.431667,4.748337,0.4,0.4
5,4,25,3,3114,0,0,0,17,17,99999,0,0,0.535,9.095,0.4,0.4
5,4,26,3,3267,0,0,0,73,73,99999,0,0,0.248333,18.128309,0.4,0.4
5,4,27,3,3420,0,0,0,12,12,99999,0,0,1.346667,16.160004,0.4,0.4
5,4,28,3,3559,0,0,0,15,15,99999,0,0,0.17375,2.60625,0.4,0.4
5,4,29,3,3707,0,0,0,28,28,99999,0,0,1.375,38.5,0.4,0.4
5,4,30,3,3860,0,0,0,86,86,99999,0,0,0.494167,42.498362,0.4,0.4
5,4,31,3,4001,0,0,0,9,9,99999,0,0,0.494167,4.447503,0.4,0.4
5,4,32,3,4181,0,0,0,14,14,99999,0,0,0.494167,6.918338,0.4,0.4
5,4,33,3,4315,0,0,0,11,11,99999,0,0,0.494167,5.435837,0.4,0.4
6,4,0,3,69,0,0,0,723,723,99999,0,0,0.27625,199.72875,0.4,0.4
6,4,1,3,138,0,0,0,24,24,99999,0,0,0.279167,6.700008,0.4,0.4
6,4,2,3,188,0,0,0,96,96,99999,0,0,1.333333,127.999968,0.4,0.4
6,4,3,3,188,0,0,0,3,3,99999,0,0,1.333333,3.999999,0.4,0.4
6,4,4,3,191,0,0,0,390,390,99999,0,0,0.3225,125.775,0.4,0.4
6,4,5,3,454,0,0,0,92,92,99999,0,0,0.172222,15.844424,0.4,0.4
6,4,6,3,599,0,0,0,12,12,99999,0,0,0.644667,7.736004,0.4,0.4
6,4,7,3,742,0,0,0,16,16,99999,0,0,0.10125,1.62,0.4,0.4
6,4,8,3,898,0,0,0,31,31,99999,0,0,1.793333,55.593323,0.4,0.4
6,4,9,3,1045,0,0,0,4,4,99999,0,0,0.716667,2.866668,0.4,0.4
6,4,10,3,1199,0,0,0,4,4,99999,0,0,0.25,1.0,0.4,0.4
6,4,11,3,1343,0,0,0,4,4,99999,0,0,0.833333,3.333332,0.4,0.4
6,4,12,3,1487,0,0,0,4,4,99999,0,0,0.069444,0.277776,0.4,0.4
6,4,13,3,1508,0,0,0,8,8,99999,0,0,0.276667,2.213336,0.4,0.4
6,4,14,3,1549,0,0,0,4,4,99999,0,0,0.149167,0.596668,0.4,0.4
6,4,15,3,1640,0,0,0,4,4,99999,0,0,0.018333,0.073332,0.4,0.4
6,4,16,3,1775,0,0,0,19,19,99999,0,0,0.021806,0.414314,0.4,0.4
6,4,17,3,1918,0,0,0,41,41,99999,0,0,0.194375,7.969375,0.4,0.4
6,4,18,3,2099,0,0,0,96,96,99999,0,0,0.312417,29.992032,0.4,0.4
6,4,19,3,2231,0,0,0,24,24,99999,0,0,0.408333,9.799992,0.4,0.4
6,4,20,3,2231,0,0,0,11,11,99999,0,0,0.408333,4.491663,0.4,0.4
6,4,21,3,2255,0,0,0,28,28,99999,0,0,0.3175,8.89,0.4,0.4
6,4,22,3,2369,0,0,0,24,24,99999,0,0,0.300833,7.219992,0.4,0.4
6,4,23,3,2369,0,0,0,24,24,99999,0,0,0.300833,7.219992,0.4,0.4
6,4,24,3,2369,0,0,0,24,24,99999,0,0,0.300833,7.219992,0.4,0.4
6,4,25,3,2369,0,0,0,8,8,99999,0,0,0.300833,2.406664,0.4,0.4
6,4,26,3,2419,0,0,0,33,33,99999,0,0,0.454,14.982,0.4,0.4
6,4,27,3,2553,0,0,0,30,30,99999,0,0,0.3725,11.175,0.4,0.4
6,4,28,3,2685,0,0,0,143,143,99999,0,0,0.1105,15.8015,0.4,0.4
6,4,29,3,2831,0,0,0,14,14,99999,0,0,0.33625,4.7075,0.4,0.4
6,4,30,3,2969,0,0,0,22,22,99999,0,0,0.325417,7.159174,0.4,0.4
6,4,31,3,3117,0,0,0,40,40,99999,0,0,0.475,19.0,0.4,0.4
6,4,32,3,3271,0,0,0,67,67,99999,0,0,0.25,16.75,0.4,0.4
6,4,33,3,3417,0,0,0,19,19,99999,0,0,0.533333,10.133327,0.4,0.4
6,4,34,3,3563,0,0,0,4,4,99999,0,0,0.478333,1.913332,0.4,0.4
6,4,35,3,3714,0,0,0,38,38,99999,0,0,1.248333,47.436654,0.4,0.4
6,4,36,3,3865,0,0,0,50,50,99999,0,0,0.494167,24.70835,0.4,0.4
6,4,37,3,4003,0,0,0,12,12,99999,0,0,0.494167,5.930004,0.4,0.4
6,4,38,3,4177,0,0,0,18,18,99999,0,0,0.494167,8.895006,0.4,0.4
6,4,39,3,4316,0,0,0,4,4,99999,0,0,0.494167,1.976668,0.4,0.4
7,4,0,3,63,0,0,0,44,44,99999,0,0,2.241667,98.633348,0.4,0.4
7,4,1,3,101,0,0,0,29,29,99999,0,0,1.1428,33.1412,0.4,0.4
7,4,2,3,190,0,0,0,409,409,99999,0,0,0.280833,114.860697,0.4,0.4
7,4,3,3,223,0,0,0,27,27,99999,0,0,3.483333,94.049991,0.4,0.4
7,4,4,3,223,0,0,0,6,6,99999,0,0,3.483333,20.899998,0.4,0.4
7,4,5,3,418,0,0,0,96,96,99999,0,0,1.594167,153.040032,0.4,0.4
7,4,6,3,418,0,0,0,96,96,99999,0,0,1.594167,153.040032,0.4,0.4
7,4,7,3,418,0,0,0,87,87,99999,0,0,1.594167,138.692529,0.4,0.4
7,4,8,3,449,0,0,0,26,26,99999,0,0,1.06,27.56,0.4,0.4
7,4,9,3,600,0,0,0,17,17,99999,0,0,1.014167,17.240839,0.4,0.4
7,4,10,3,740,0,0,0,28,28,99999,0,0,0.449167,12.576676,0.4,0.4
7,4,11,3,896,0,0,0,4,4,99999,0,0,3.5125,14.05,0.4,0.4
7,4,12,3,1050,0,0,0,8,8,99999,0,0,1.008333,8.066664,0.4,0.4
7,4,13,3,1197,0,0,0,32,32,99999,0,0,0.235833,7.546656,0.4,0.4
7,4,14,3,1345,0,0,0,23,23,99999,0,0,0.77,17.71,0.4,0.4
7,4,15,3,1488,0,0,0,14,14,99999,0,0,0.122917,1.720838,0.4,0.4
7,4,16,3,1489,0,0,0,12,12,99999,0,0,0.139583,1.674996,0.4,0.4
7,4,17,3,1531,0,0,0,29,29,99999,0,0,0.210833,6.114157,0.4,0.4
7,4,18,3,1637,0,0,0,13,13,99999,0,0,0.0225,0.2925,0.4,0.4
7,4,19,3,1779,0,0,0,45,45,99999,0,0,0.021375,0.961875,0.4,0.4
7,4,20,3,1921,0,0,0,64,64,99999,0,0,0.160417,10.266688,0.4,0.4
7,4,21,3,2103,0,0,0,10,10,99999,0,0,0.775,7.75,0.4,0.4
7,4,22,3,2241,0,0,0,30,30,99999,0,0,0.336667,10.10001,0.4,0.4
7,4,23,3,2241,0,0,0,14,14,99999,0,0,0.336667,4.713338,0.4,0.4
7,4,24,3,2268,0,0,0,36,36,99999,0,0,0.16,5.76,0.4,0.4
7,4,25,3,2416,0,0,0,30,30,99999,0,0,0.454,13.62,0.4,0.4
7,4,26,3,2558,0,0,0,26,26,99999,0,0,0.3202,8.3252,0.4,0.4
7,4,27,3,2694,0,0,0,10,10,99999,0,0,0.224167,2.24167,0.4,0.4
7,4,28,3,2834,0,0,0,16,16,99999,0,0,0.333333,5.333328,0.4,0.4
7,4,29,3,2964,0,0,0,31,31,99999,0,0,0.27,8.37,0.4,0.4
7,4,30,3,2985,0,0,0,4,4,99999,0,0,0.066667,0.266668,0.4,0.4
7,4,31,3,3118,0,0,0,8,8,99999,0,0,0.444444,3.555552,0.4,0.4
