pod,slot,item,quantity_in_that_slot
4,31,12201103001,1
4,32,12201103001,1
4,33,12201103001,1
4,34,12201103001,1
4,35,12201103001,1
4,36,12201103001,1
4,37,12201103001,1
4,38,12201103001,1
4,39,12201103001,1
4,40,12201103001,1
5,1,14014006001,1
5,2,14014006001,1
5,3,14014006001,1
5,4,14014006001,1
5,5,14014006001,1
5,6,14014006001,1
5,7,14014006001,1
5,8,14014006001,1
5,9,14014006001,1
5,10,14014006001,1
5,11,14014006001,1
5,12,14014006001,1
5,13,14014006001,1
5,14,14014006001,1
5,15,14014006001,1
5,16,14014006001,1
5,17,14014006001,1
5,18,14014006001,1
5,19,14014006001,1
5,20,14014006001,1
5,21,14014006001,1
5,22,14014006001,1
5,23,14014006001,1
5,24,14014006001,1
5,25,14014006001,1
5,26,14014006001,1
5,27,14014006001,1
5,28,14014006001,1
5,29,14014006001,1
5,30,14014006001,1
5,31,14014006001,1
5,32,14014006001,1
5,33,14014006001,1
5,34,14014006001,1
5,35,14014006001,1
5,36,14014006001,1
5,37,14014006001,1
5,38,14014006001,1
5,39,14014006001,1
5,40,14014006001,1
6,1,12201099001,2
6,2,12201099001,2
6,3,12201099001,2
6,4,12201099001,2
6,5,12201099001,2
6,6,12201099001,2
6,7,12201099001,2
6,8,12201099001,2
6,9,12201099001,2
6,10,12201099001,2
6,11,12201099001,2
6,12,12201099001,2
6,13,12201099001,2
6,14,12201099001,2
6,15,12201099001,2
6,16,12201099001,2
6,17,12201099001,2
6,18,12201099001,2
6,19,12201099001,2
6,20,12201099001,2
6,21,12201104001,1
6,22,12201104001,1
6,23,12201104001,1
6,24,12201104001,1
6,25,12201104001,1
6,26,12201104001,1
6,27,12201104001,1
6,28,12201104001,1
6,29,12201104001,1
6,30,12201104001,1
6,31,12201104001,1
6,32,12201104001,1
6,33,12201104001,1
6,34,12201104001,1
6,35,12201104001,1
6,36,12201104001,1
6,37,12201104001,1
6,38,12201104001,1
6,39,12201104001,1
6,40,12201104001,1
7,1,10041067001,5
7,2,10041067001,5
7,3,10041067001,5
7,4,10041067001,5
7,5,10041067001,5
7,6,10041067001,5
7,7,10041067001,5
7,8,10041067001,5
7,9,10041067001,5
7,10,10041067001,5
7,11,10041067001,5
7,12,10041067001,5
7,13,10041067001,5
7,14,10041067001,5
7,15,10041067001,5
7,16,10041067001,5
7,17,10041067001,5
7,18,10041067001,5
7,19,10041067001,5
7,20,10041067001,5
7,21,10041067001,5
7,22,10041067001,5
7,23,10041067001,5
7,24,10041067001,5
7,25,10041067001,5
7,26,10041067001,5
7,27,10041067001,5
7,28,10041067001,5
7,29,10041067001,5
7,30,10041067001,5
7,31,10041067001,5
7,32,10041067001,5
7,33,10041067001,5
7,34,10041067001,5
7,35,10041067001,5
7,36,10041067001,5
7,37,10041067001,5
7,38,10041067001,5
7,39,10041067001,5
7,40,10041067001,5
8,1,12201103001,1
8,2,12201103001,1
8,3,12201103001,1
8,4,12201103001,1
8,5,12201103001,1
8,6,12201103001,1
8,7,12201103001,1
8,8,12201103001,1
8,9,12201103001,1
8,10,12201103001,1
8,11,12201103001,1
8,12,12201103001,1
8,13,12201103001,1
8,14,12201103001,1
8,15,12201103001,1
8,16,12201103001,1
8,17,12201103001,1
8,18,12201103001,1
8,19,12201103001,1
8,20,12201103001,1
8,21,12201103001,1
8,22,12201103001,1
8,23,12201103001,1
8,24,12201103001,1
8,25,12201103001,1
8,26,12201103001,1
8,27,12201103001,1
8,28,12201103001,1
8,29,12201103001,1
8,30,12201103001,1
8,31,12201103001,1
8,32,12201103001,1
8,33,12201103001,1
8,34,12201103001,1
8,35,12201103001,1
8,36,12201103001,1
8,37,12201103001,1
8,38,12201103001,1
8,39,12201103001,1
8,40,12201103001,1
9,1,14014006001,1
9,2,14014006001,1
9,3,14014006001,1
9,4,14014006001,1
9,5,14014006001,1
9,6,14014006001,1
9,7,14014006001,1
9,8,14014006001,1
9,9,14014006001,1
9,10,14014006001,1
9,11,14014006001,1
9,12,14014006001,1
9,13,14014006001,1
9,14,14014006001,1
9,15,14014006001,1
9,16,14014006001,1
9,17,14014006001,1
9,18,14014006001,1
9,19,14014006001,1
9,20,14014006001,1
9,21,14014006001,1
9,22,14014006001,1
9,23,14014006001,1
9,24,14014006001,1
9,25,14014006001,1
9,26,14014006001,1
9,27,14014006001,1
9,28,14014006001,1
9,29,14014006001,1
9,30,14014006001,1
9,31,14014006001,1
9,32,14014006001,1
9,33,14014006001,1
9,34,14014006001,1
9,35,14014006001,1
9,36,14014006001,1
9,37,14014006001,1
9,38,14014006001,1
9,39,14014006001,1
9,40,14014006001,1
10,1,12201103001,1
10,2,12201103001,1
10,3,12201103001,1
10,4,12201103001,1
10,5,12201103001,1
10,6,12201103001,1
10,7,12201103001,1
10,8,12201103001,1
10,9,12201103001,1
10,10,12201103001,1
10,11,12201103001,1
10,12,12201103001,1
10,13,12201103001,1
10,14,12201103001,1
10,15,12201103001,1
10,16,12201103001,1
10,17,12201103001,1
10,18,12201103001,1
10,19,12201103001,1
10,20,12201103001,1
10,21,12201103001,1
10,22,12201103001,1
10,23,12201103001,1
10,24,12201103001,1
10,25,12201103001,1
10,26,12201103001,1
10,27,12201103001,1
10,28,12201103001,1
10,29,12201103001,1
10,30,12201103001,1
10,31,12201103001,1
10,32,12201103001,1
10,33,12201103001,1
10,34,12201103001,1
10,35,12201103001,1
10,36,12201103001,1
10,37,12201103001,1
10,38,12201103001,1
10,39,12201103001,1
10,40,12201103001,1
11,1,10041067001,5
11,2,10041067001,5
11,3,10041067001,5
11,4,10041067001,5
11,5,10041067001,5
11,6,10041067001,5
11,7,10041067001,5
11,8,10041067001,5
11,9,10041067001,5
11,10,10041067001,5
11,11,10041067001,5
11,12,10041067001,5
11,13,10041067001,5
11,14,10041067001,5
11,15,10041067001,5
11,16,10041067001,5
11,17,10041067001,5
11,18,10041067001,5
11,19,10041067001,5
11,20,10041067001,5
11,21,10041067001,5
11,22,10041067001,5
11,23,10041067001,5
11,24,10041067001,5
11,25,10041067001,5
11,26,10041067001,5
11,27,10041067001,5
11,28,10041067001,5
11,29,10041067001,5
11,30,10041067001,5
11,31,10041067001,5
11,32,10041067001,5
11,33,10041067001,5
11,34,10041067001,5
11,35,10041067001,5
11,36,10041067001,5
11,37,10041067001,5
11,38,10041067001,5
11,39,10041067001,5
11,40,10041067001,5
12,1,12201099001,2
12,2,12201099001,2
12,3,12201099001,2
12,4,12201099001,2
12,5,12201099001,2
12,6,12201099001,2
12,7,12201099001,2
12,8,12201099001,2
12,9,12201099001,2
12,10,12201099001,2
12,11,12201099001,2
12,12,12201099001,2
12,13,12201099001,2
12,14,12201099001,2
12,15,12201099001,2
12,16,12201099001,2
12,17,12201099001,2
12,18,12201099001,2
12,19,12201099001,2
12,20,12201099001,2
12,21,12201104001,1
12,22,12201104001,1
12,23,12201104001,1
12,24,12201104001,1
12,25,12201104001,1
12,26,12201104001,1
12,27,12201104001,1
12,28,12201104001,1
12,29,12201104001,1
12,30,12201104001,1
12,31,12201104001,1
12,32,12201104001,1
12,33,12201104001,1
12,34,12201104001,1
12,35,12201104001,1
12,36,12201104001,1
12,37,12201104001,1
12,38,12201104001,1
12,39,12201104001,1
12,40,12201104001,1
13,1,12201099001,2
13,2,12201099001,2
13,3,12201099001,2
13,4,12201099001,2
13,5,12201099001,2
13,6,12201099001,2
13,7,12201099001,2
13,8,12201099001,2
13,9,12201099001,2
13,10,12201099001,2
13,11,12201099001,2
13,12,12201099001,2
13,13,12201099001,2
13,14,12201099001,2
13,15,12201099001,2
13,16,12201099001,2
13,17,12201099001,2
13,18,12201099001,2
13,19,12201099001,2
13,20,12201099001,2
13,21,12201104001,1
13,22,12201104001,1
13,23,12201104001,1
13,24,12201104001,1
13,25,12201104001,1
13,26,12201104001,1
13,27,12201104001,1
13,28,12201104001,1
13,29,12201104001,1
13,30,12201104001,1
13,31,12201104001,1
13,32,12201104001,1
13,33,12201104001,1
13,34,12201104001,1
13,35,12201104001,1
13,36,12201104001,1
13,37,12201104001,1
13,38,12201104001,1
13,39,12201104001,1
13,40,12201104001,1
14,1,11100010001,5
14,2,12102997001,52
14,3,14002022001,12
14,4,14002022001,12
14,5,14120017001,6
14,6,14120017001,6
14,7,14120017001,4
14,8,14222897001,8
14,9,14222897001,8
14,10,14222897001,8
14,11,14222897001,8
14,12,14222897001,4
14,13,14244028001,9
14,14,14361122001,5
14,15,14361122001,5
14,16,14361122001,5
14,17,14361122001,5
14,18,14361122001,5
14,19,14361122001,5
14,20,14361122001,5
14,21,14361122001,5
14,22,14361122001,5
14,23,14370004001,4
14,24,14370004001,4
14,25,14370004001,4
14,26,14370004001,4
14,27,14370004001,4
14,28,14370004001,4
14,29,14370004001,4
14,30,14370004001,4
14,31,14370004001,4
14,32,14370004001,4
14,33,14370004001,4
14,34,14370004001,4
14,35,14370004001,4
14,36,14370004001,4
14,37,14370004001,4
14,38,14370004001,4
14,39,14370004001,4
14,40,14370004001,4
15,1,11074020001,5
15,2,12103016001,2
15,3,12123132001,2
15,4,12123132001,2
15,5,12123132001,2
15,6,12123132001,2
15,7,12123132001,2
15,8,12123132001,2
15,9,12123132001,2
15,10,12123132001,2
15,11,12123132001,2
15,12,12123132001,2
15,13,12123132001,2
15,14,12123132001,2
15,15,12123132001,2
15,16,12123132001,2
15,17,12123132001,2
15,18,12123132001,2
15,19,12123132001,2
15,20,12123132001,2
15,21,14010048001,5
15,22,14010048001,1
15,23,14121136001,8
15,24,14121136001,8
15,25,14121136001,7
15,26,14204078001,3
15,27,14204078001,3
15,28,14204078001,3
15,29,14204078001,3
15,30,14204078001,1
15,31,14244039001,7
15,32,14509035001,17
15,33,14509035001,17
15,34,14509035001,17
15,35,14509035001,2
16,1,12201099001,2
16,2,12201099001,2
16,3,12201099001,2
16,4,12201099001,2
16,5,12201099001,2
16,6,12201099001,2
16,7,12201099001,2
16,8,12201099001,2
16,9,12201099001,2
16,10,12201099001,2
16,11,12201099001,2
16,12,12201099001,2
16,13,12201099001,2
16,14,12201099001,2
16,15,12201099001,2
16,16,12201099001,2
16,17,12201099001,2
16,18,12201099001,2
16,19,12201099001,2
16,20,12201099001,2
16,21,12201104001,1
16,22,12201104001,1
16,23,12201104001,1
16,24,12201104001,1
16,25,12201104001,1
16,26,12201104001,1
16,27,12201104001,1
16,28,12201104001,1
16,29,12201104001,1
16,30,12201104001,1
16,31,12201104001,1
16,32,12201104001,1
16,33,12201104001,1
16,34,12201104001,1
16,35,12201104001,1
16,36,12201104001,1
16,37,12201104001,1
16,38,12201104001,1
16,39,12201104001,1
16,40,12201104001,1
17,1,14014006001,1
17,2,14014006001,1
17,3,14014006001,1
17,4,14014006001,1
17,5,14014006001,1
17,6,14014006001,1
17,7,14014006001,1
17,8,14014006001,1
17,9,14014006001,1
17,10,14014006001,1
17,11,14014006001,1
17,12,14014006001,1
17,13,14014006001,1
17,14,14014006001,1
17,15,14014006001,1
17,16,14014006001,1
17,17,14014006001,1
17,18,14014006001,1
17,19,14014006001,1
17,20,14014006001,1
17,21,14014006001,1
17,22,14014006001,1
17,23,14014006001,1
17,24,14014006001,1
17,25,14014006001,1
17,26,14014006001,1
17,27,14014006001,1
17,28,14014006001,1
17,29,14014006001,1
17,30,14014006001,1
17,31,14014006001,1
17,32,14014006001,1
17,33,14014006001,1
17,34,14014006001,1
17,35,14014006001,1
17,36,14014006001,1
17,37,14014006001,1
17,38,14014006001,1
17,39,14014006001,1
17,40,14014006001,1
18,1,14014006001,1
18,2,14014006001,1
18,3,14014006001,1
18,4,14014006001,1
18,5,14014006001,1
18,6,14014006001,1
18,7,14014006001,1
18,8,14014006001,1
18,9,14014006001,1
18,10,14014006001,1
18,11,14014006001,1
18,12,14014006001,1
18,13,14014006001,1
18,14,14014006001,1
18,15,14014006001,1
18,16,14014006001,1
18,17,14014006001,1
18,18,14014006001,1
18,19,14014006001,1
18,20,14014006001,1
18,21,14014006001,1
18,22,14014006001,1
18,23,14014006001,1
18,24,14014006001,1
18,25,14014006001,1
18,26,14014006001,1
18,27,14014006001,1
18,28,14014006001,1
18,29,14014006001,1
18,30,14014006001,1
18,31,14014006001,1
18,32,14014006001,1
18,33,14014006001,1
18,34,14014006001,1
18,35,14014006001,1
18,36,14014006001,1
18,37,14014006001,1
18,38,14014006001,1
18,39,14014006001,1
18,40,14014006001,1
19,1,12201099001,2
19,2,12201099001,2
19,3,12201099001,2
19,4,12201099001,2
19,5,12201099001,2
19,6,12201099001,2
19,7,12201099001,2
19,8,12201099001,2
19,9,12201099001,2
19,10,12201099001,2
19,11,12201099001,2
19,12,12201099001,2
19,13,12201099001,2
19,14,12201099001,2
19,15,12201099001,2
19,16,12201099001,2
19,17,12201099001,2
19,18,12201099001,2
19,19,12201099001,2
19,20,12201099001,2
19,21,12201104001,1
19,22,12201104001,1
19,23,12201104001,1
19,24,12201104001,1
19,25,12201104001,1
19,26,12201104001,1
19,27,12201104001,1
19,28,12201104001,1
19,29,12201104001,1
19,30,12201104001,1
19,31,12201104001,1
19,32,12201104001,1
19,33,12201104001,1
19,34,12201104001,1
19,35,12201104001,1
19,36,12201104001,1
19,37,12201104001,1
19,38,12201104001,1
19,39,12201104001,1
19,40,12201104001,1
20,1,11100003001,6
20,2,11103011004,9
20,3,11103011004,9
20,4,11103011004,9
20,5,11103011004,9
20,6,11103011004,9
20,7,11103011004,8
20,8,12103004001,3
20,9,14010094001,11
20,10,14010094001,6
20,11,14131040001,4
20,12,14131040001,4
20,13,14131040001,4
20,14,14131040001,4
20,15,14131040001,1
20,16,14131074001,5
20,17,14131074001,5
20,18,14131074001,1
20,19,14244056001,4
20,20,14504027001,10
20,21,14504027001,10
20,22,14504027001,10
20,23,14504027001,10
20,24,14504027001,10
20,25,14504027001,10
20,26,14504027001,10
20,27,14504027001,10
20,28,14504027001,10
20,29,14504027001,10
20,30,14504027001,10
20,31,14504027001,10
20,32,14504027001,10
20,33,14504027001,10
20,34,14504027001,10
20,35,14504027001,10
20,36,14504027001,10
20,37,14504027001,5
21,1,14014006001,1
21,2,14014006001,1
21,3,14014006001,1
21,4,14014006001,1
21,5,14014006001,1
21,6,14014006001,1
21,7,14014006001,1
21,8,14014006001,1
21,9,14014006001,1
21,10,14014006001,1
21,11,14014006001,1
21,12,14014006001,1
21,13,14014006001,1
21,14,14014006001,1
21,15,14014006001,1
21,16,14014006001,1
21,17,14014006001,1
21,18,14014006001,1
21,19,14014006001,1
21,20,14014006001,1
21,21,14014006001,1
21,22,14014006001,1
21,23,14014006001,1
21,24,14014006001,1
21,25,14014006001,1
21,26,14014006001,1
21,27,14014006001,1
21,28,14014006001,1
21,29,14014006001,1
21,30,14014006001,1
21,31,14014006001,1
21,32,14014006001,1
21,33,14014006001,1
21,34,14014006001,1
21,35,14014006001,1
21,36,14014006001,1
21,37,14014006001,1
21,38,14014006001,1
21,39,14014006001,1
21,40,14014006001,1
22,1,12201099001,2
22,2,12201099001,2
22,3,12201099001,2
22,4,12201099001,2
22,5,12201099001,2
22,6,12201099001,2
22,7,12201099001,2
22,8,12201099001,2
22,9,12201099001,2
22,10,12201099001,2
22,11,12201099001,2
22,12,12201099001,2
22,13,12201099001,2
22,14,12201099001,2
22,15,12201099001,2
22,16,12201099001,2
22,17,12201099001,2
22,18,12201099001,2
22,19,12201099001,2
22,20,12201099001,2
22,21,12201104001,1
22,22,12201104001,1
22,23,12201104001,1
22,24,12201104001,1
22,25,12201104001,1
22,26,12201104001,1
22,27,12201104001,1
22,28,12201104001,1
22,29,12201104001,1
22,30,12201104001,1
22,31,12201104001,1
22,32,12201104001,1
22,33,12201104001,1
22,34,12201104001,1
22,35,12201104001,1
22,36,12201104001,1
22,37,12201104001,1
22,38,12201104001,1
22,39,12201104001,1
22,40,12201104001,1
23,1,12201099001,2
23,2,12201099001,2
23,3,12201099001,2
23,4,12201099001,2
23,5,12201099001,2
23,6,12201099001,2
23,7,12201099001,2
23,8,12201099001,2
23,9,12201099001,2
23,10,12201099001,2
23,11,12201099001,2
23,12,12201099001,2
23,13,12201099001,2
23,14,12201099001,2
23,15,12201099001,2
23,16,12201099001,2
23,17,12201099001,2
23,18,12201099001,2
23,19,12201099001,2
23,20,12201099001,2
23,21,12201104001,1
23,22,12201104001,1
23,23,12201104001,1
23,24,12201104001,1
23,25,12201104001,1
23,26,12201104001,1
23,27,12201104001,1
23,28,12201104001,1
23,29,12201104001,1
23,30,12201104001,1
23,31,12201104001,1
23,32,12201104001,1
23,33,12201104001,1
23,34,12201104001,1
23,35,12201104001,1
23,36,12201104001,1
23,37,12201104001,1
23,38,12201104001,1
23,39,12201104001,1
23,40,12201104001,1
24,1,10021006001,5
24,2,10021006001,5
24,3,10021006001,5
24,4,10021006001,5
24,5,10021006001,5
24,6,10021006001,5
24,7,10021006001,5
24,8,10021006001,5
24,9,10021006001,5
24,10,10021006001,5
24,11,10021006001,5
24,12,10021006001,5
24,13,10021006001,5
24,14,10021006001,5
24,15,10021006001,5
24,16,10021006001,5
24,17,10021006001,5
24,18,10021006001,5
24,19,10021006001,5
24,20,10021006001,5
24,21,10021006001,5
24,22,10021006001,5
24,23,10021006001,5
24,24,10021006001,5
24,25,10021006001,5
24,26,10021006001,5
24,27,10021006001,5
24,28,10021006001,5
24,29,10021006001,5
24,30,10021006001,5
24,31,10021006001,5
24,32,10021006001,5
24,33,10021006001,5
24,34,10021006001,5
24,35,10021006001,5
24,36,10021006001,5
24,37,10021006001,5
24,38,10021006001,5
24,39,10021006001,5
24,40,10021006001,5
25,1,12201103001,1
25,2,12201103001,1
25,3,12201103001,1
25,4,12201103001,1
25,5,12201103001,1
25,6,12201103001,1
25,7,12201103001,1
25,8,12201103001,1
25,9,12201103001,1
25,10,12201103001,1
25,11,12201103001,1
25,12,12201103001,1
25,13,12201103001,1
25,14,12201103001,1
25,15,12201103001,1
25,16,12201103001,1
25,17,12201103001,1
25,18,12201103001,1
25,19,12201103001,1
25,20,12201103001,1
25,21,12201103001,1
25,22,12201103001,1
25,23,12201103001,1
25,24,12201103001,1
25,25,12201103001,1
25,26,12201103001,1
25,27,12201103001,1
25,28,12201103001,1
25,29,12201103001,1
25,30,12201103001,1
25,31,12201103001,1
25,32,12201103001,1
25,33,12201103001,1
25,34,12201103001,1
25,35,12201103001,1
25,36,12201103001,1
25,37,12201103001,1
25,38,12201103001,1
25,39,12201103001,1
25,40,12201103001,1
26,1,10041067001,5
26,2,10041067001,5
26,3,10041067001,5
26,4,10041067001,5
26,5,10041067001,5
26,6,10041067001,5
26,7,10041067001,5
26,8,10041067001,5
26,9,10041067001,5
26,10,10041067001,5
26,11,10041067001,5
26,12,10041067001,5
26,13,10041067001,5
26,14,10041067001,5
26,15,10041067001,5
26,16,10041067001,5
26,17,10041067001,5
26,18,10041067001,5
26,19,10041067001,5
26,20,10041067001,5
26,21,10041067001,5
26,22,10041067001,5
26,23,10041067001,5
26,24,10041067001,5
26,25,10041067001,5
26,26,10041067001,5
26,27,10041067001,5
26,28,10041067001,5
26,29,10041067001,5
26,30,10041067001,5
26,31,10041067001,5
26,32,10041067001,5
26,33,10041067001,5
26,34,10041067001,5
26,35,10041067001,5
26,36,10041067001,5
26,37,10041067001,5
26,38,10041067001,5
26,39,10041067001,5
26,40,10041067001,5
27,1,12201099001,2
27,2,12201099001,2
27,3,12201099001,2
27,4,12201099001,2
27,5,12201099001,2
27,6,12201099001,2
27,7,12201099001,2
27,8,12201099001,2
27,9,12201099001,2
27,10,12201099001,2
27,11,12201099001,2
27,12,12201099001,2
27,13,12201099001,2
27,14,12201099001,2
27,15,12201099001,2
27,16,12201099001,2
27,17,12201099001,2
27,18,12201099001,2
27,19,12201099001,2
27,20,12201099001,2
27,21,12201104001,1
27,22,12201104001,1
27,23,12201104001,1
27,24,12201104001,1
27,25,12201104001,1
27,26,12201104001,1
27,27,12201104001,1
27,28,12201104001,1
27,29,12201104001,1
27,30,12201104001,1
27,31,12201104001,1
27,32,12201104001,1
27,33,12201104001,1
27,34,12201104001,1
27,35,12201104001,1
27,36,12201104001,1
27,37,12201104001,1
27,38,12201104001,1
27,39,12201104001,1
27,40,12201104001,1
28,1,11076890001,3
28,2,12000149001,5
28,3,12000149001,5
28,4,12000149001,5
28,5,12000149001,5
28,6,12000149001,5
28,7,12000149001,5
28,8,12000149001,5
28,9,12000149001,5
28,10,12000149001,5
28,11,12010193001,4
28,12,12010206001,4
28,13,12020203001,4
28,14,12021028001,4
28,15,12103031001,3
28,16,14010079001,11
28,17,14010079001,7
28,18,14120020001,7
28,19,14120020001,7
28,20,14120020001,4
28,21,14203078001,2
28,22,14203078001,2
28,23,14203078001,2
28,24,14203078001,2
28,25,14203078001,2
28,26,14203078001,2
28,27,14203078001,2
28,28,14203078001,2
28,29,14203078001,2
28,30,14203078001,1
28,31,14244062001,2
28,32,14310139001,6
28,33,14310139001,6
28,34,14310139001,6
28,35,14310139001,6
28,36,14310139001,6
28,37,14310139001,6
28,38,14310139001,6
28,39,14310139001,6
28,40,14310139001,5
29,1,14011052001,3
29,2,14011052001,3
29,3,14011052001,3
29,4,14011052001,3
29,5,14011052001,3
29,6,14011052001,3
29,7,14011052001,3
29,8,14011052001,3
29,9,14011052001,3
29,10,14011052001,3
29,11,14011052001,3
29,12,14011052001,3
29,13,14011052001,3
29,14,14011052001,3
29,15,14011052001,3
29,16,14011052001,3
29,17,14011052001,3
29,18,14011052001,3
29,19,14011052001,3
29,20,14011052001,3
29,21,14011052001,3
29,22,14011052001,3
29,23,14011052001,3
29,24,14011052001,3
29,25,14011052001,3
29,26,14011052001,3
29,27,14011052001,3
29,28,14011052001,3
29,29,14011052001,3
29,30,14011052001,3
29,31,14011052001,3
29,32,14011052001,3
29,33,14011052001,3
29,34,14011052001,3
29,35,14011052001,3
29,36,14011052001,3
29,37,14011052001,3
29,38,14011052001,3
29,39,14011052001,3
29,40,14011052001,3
30,1,12201099001,2
30,2,12201099001,2
30,3,12201099001,2
30,4,12201099001,2
30,5,12201099001,2
30,6,12201099001,2
30,7,12201099001,2
30,8,12201099001,2
30,9,12201099001,2
30,10,12201099001,2
30,11,12201099001,2
30,12,12201099001,2
30,13,12201099001,2
30,14,12201099001,2
30,15,12201099001,2
30,16,12201099001,2
30,17,12201099001,2
30,18,12201099001,2
30,19,12201099001,2
30,20,12201099001,2
30,21,12201104001,1
30,22,12201104001,1
30,23,12201104001,1
30,24,12201104001,1
30,25,12201104001,1
30,26,12201104001,1
30,27,12201104001,1
30,28,12201104001,1
30,29,12201104001,1
30,30,12201104001,1
30,31,12201104001,1
30,32,12201104001,1
30,33,12201104001,1
30,34,12201104001,1
30,35,12201104001,1
30,36,12201104001,1
30,37,12201104001,1
30,38,12201104001,1
30,39,12201104001,1
30,40,12201104001,1
31,1,12201099001,2
31,2,12201099001,2
31,3,12201099001,2
31,4,12201099001,2
31,5,12201099001,2
31,6,12201099001,2
31,7,12201099001,2
31,8,12201099001,2
31,9,12201099001,2
31,10,12201099001,2
31,11,12201099001,2
31,12,12201099001,2
31,13,12201099001,2
31,14,12201099001,2
31,15,12201099001,2
31,16,12201099001,2
31,17,12201099001,2
31,18,12201099001,2
31,19,12201099001,2
31,20,12201099001,2
31,21,12201104001,1
31,22,12201104001,1
31,23,12201104001,1
31,24,12201104001,1
31,25,12201104001,1
31,26,12201104001,1
31,27,12201104001,1
31,28,12201104001,1
31,29,12201104001,1
31,30,12201104001,1
31,31,12201104001,1
31,32,12201104001,1
31,33,12201104001,1
31,34,12201104001,1
31,35,12201104001,1
31,36,12201104001,1
31,37,12201104001,1
31,38,12201104001,1
31,39,12201104001,1
31,40,12201104001,1
32,1,11074001001,1
32,2,11074046001,1
32,3,11100005001,4
32,4,12011038001,22
32,5,12011038001,22
32,6,12011038001,9
32,7,12022005001,53
32,8,12103008001,7
32,9,14010027001,11
32,10,14010027001,11
32,11,14010027001,11
32,12,14010027001,11
32,13,14010027001,11
32,14,14010027001,11
32,15,14010027001,11
32,16,14010027001,11
32,17,14010027001,11
32,18,14010027001,9
32,19,14010194001,7
32,20,14010194001,1
32,21,14244051001,4
32,22,14612018002,9
32,23,14612018002,9
32,24,14612018002,9
32,25,14612018002,9
32,26,14612018002,5
33,1,11021030001,3
33,2,11021030001,3
33,3,11050006001,6
33,4,11100017001,4
33,5,12103080001,6
33,6,14010219001,5
33,7,14010219001,1
33,8,14102258001,4
33,9,14102258001,4
33,10,14102258001,4
33,11,14102258001,4
