pod,slot,item,quantity_in_that_slot
8,31,12201103001,1
8,32,12201103001,1
8,33,12201103001,1
8,34,12201103001,1
8,35,12201103001,1
8,36,12201103001,1
8,37,12201103001,1
8,38,12201103001,1
8,39,12201103001,1
8,40,12201103001,1
9,1,12201099001,2
9,2,12201099001,2
9,3,12201099001,2
9,4,12201099001,2
9,5,12201099001,2
9,6,12201099001,2
9,7,12201099001,2
9,8,12201099001,2
9,9,12201099001,2
9,10,12201099001,2
9,11,12201099001,2
9,12,12201099001,2
9,13,12201099001,2
9,14,12201099001,2
9,15,12201099001,2
9,16,12201099001,2
9,17,12201099001,2
9,18,12201099001,2
9,19,12201099001,2
9,20,12201099001,2
9,21,12201104001,1
9,22,12201104001,1
9,23,12201104001,1
9,24,12201104001,1
9,25,12201104001,1
9,26,12201104001,1
9,27,12201104001,1
9,28,12201104001,1
9,29,12201104001,1
9,30,12201104001,1
9,31,12201104001,1
9,32,12201104001,1
9,33,12201104001,1
9,34,12201104001,1
9,35,12201104001,1
9,36,12201104001,1
9,37,12201104001,1
9,38,12201104001,1
9,39,12201104001,1
9,40,12201104001,1
10,1,14014015001,1
10,2,14014015001,1
10,3,14014015001,1
10,4,14014015001,1
10,5,14014015001,1
10,6,14014015001,1
10,7,14014015001,1
10,8,14014015001,1
10,9,14014015001,1
10,10,14014015001,1
10,11,14014015001,1
10,12,14014015001,1
10,13,14014015001,1
10,14,14014015001,1
10,15,14014015001,1
10,16,14014015001,1
10,17,14014015001,1
10,18,14014015001,1
10,19,14014015001,1
10,20,14014015001,1
10,21,14014015001,1
10,22,14014015001,1
10,23,14014015001,1
10,24,14014015001,1
10,25,14014015001,1
10,26,14014015001,1
10,27,14014015001,1
10,28,14014015001,1
10,29,14014015001,1
10,30,14014015001,1
10,31,14014015001,1
10,32,14014015001,1
10,33,14014015001,1
10,34,14014015001,1
10,35,14014015001,1
10,36,14014015001,1
10,37,14014015001,1
10,38,14014015001,1
10,39,14014015001,1
10,40,14014015001,1
11,1,12201103001,1
11,2,12201103001,1
11,3,12201103001,1
11,4,12201103001,1
11,5,12201103001,1
11,6,12201103001,1
11,7,12201103001,1
11,8,12201103001,1
11,9,12201103001,1
11,10,12201103001,1
11,11,12201103001,1
11,12,12201103001,1
11,13,12201103001,1
11,14,12201103001,1
11,15,12201103001,1
11,16,12201103001,1
11,17,12201103001,1
11,18,12201103001,1
11,19,12201103001,1
11,20,12201103001,1
11,21,12201103001,1
11,22,12201103001,1
11,23,12201103001,1
11,24,12201103001,1
11,25,12201103001,1
11,26,12201103001,1
11,27,12201103001,1
11,28,12201103001,1
11,29,12201103001,1
11,30,12201103001,1
11,31,12201103001,1
11,32,12201103001,1
11,33,12201103001,1
11,34,12201103001,1
11,35,12201103001,1
11,36,12201103001,1
11,37,12201103001,1
11,38,12201103001,1
11,39,12201103001,1
11,40,12201103001,1
12,1,10041067001,5
12,2,10041067001,5
12,3,10041067001,5
12,4,10041067001,5
12,5,10041067001,5
12,6,10041067001,5
12,7,10041067001,5
12,8,10041067001,5
12,9,10041067001,5
12,10,10041067001,5
12,11,10041067001,5
12,12,10041067001,5
12,13,10041067001,5
12,14,10041067001,5
12,15,10041067001,5
12,16,10041067001,5
12,17,10041067001,5
12,18,10041067001,5
12,19,10041067001,5
12,20,10041067001,5
12,21,10041067001,5
12,22,10041067001,5
12,23,10041067001,5
12,24,10041067001,5
12,25,10041067001,5
12,26,10041067001,5
12,27,10041067001,5
12,28,10041067001,5
12,29,10041067001,5
12,30,10041067001,5
12,31,10041067001,5
12,32,10041067001,5
12,33,10041067001,5
12,34,10041067001,5
12,35,10041067001,5
12,36,10041067001,5
12,37,10041067001,5
12,38,10041067001,5
12,39,10041067001,5
12,40,10041067001,5
13,1,12201103001,1
13,2,12201103001,1
13,3,12201103001,1
13,4,12201103001,1
13,5,12201103001,1
13,6,12201103001,1
13,7,12201103001,1
13,8,12201103001,1
13,9,12201103001,1
13,10,12201103001,1
13,11,12201103001,1
13,12,12201103001,1
13,13,12201103001,1
13,14,12201103001,1
13,15,12201103001,1
13,16,12201103001,1
13,17,12201103001,1
13,18,12201103001,1
13,19,12201103001,1
13,20,12201103001,1
13,21,12201103001,1
13,22,12201103001,1
13,23,12201103001,1
13,24,12201103001,1
13,25,12201103001,1
13,26,12201103001,1
13,27,12201103001,1
13,28,12201103001,1
13,29,12201103001,1
13,30,12201103001,1
13,31,12201103001,1
13,32,12201103001,1
13,33,12201103001,1
13,34,12201103001,1
13,35,12201103001,1
13,36,12201103001,1
13,37,12201103001,1
13,38,12201103001,1
13,39,12201103001,1
13,40,12201103001,1
14,1,11076928001,2
14,2,12103016001,2
14,3,14002022001,12
14,4,14002022001,12
14,5,14110154001,7
14,6,14110154001,7
14,7,14110154001,2
14,8,14132003001,6
14,9,14132003001,6
14,10,14132003001,6
14,11,14132003001,6
14,12,14132003001,4
14,13,14244046001,1
14,14,14361122001,5
14,15,14361122001,5
14,16,14361122001,5
14,17,14361122001,5
14,18,14361122001,5
14,19,14361122001,5
14,20,14361122001,5
14,21,14361122001,5
14,22,14361122001,5
14,23,14370004001,4
14,24,14370004001,4
14,25,14370004001,4
14,26,14370004001,4
14,27,14370004001,4
14,28,14370004001,4
14,29,14370004001,4
14,30,14370004001,4
14,31,14370004001,4
14,32,14370004001,4
14,33,14370004001,4
14,34,14370004001,4
14,35,14370004001,4
14,36,14370004001,4
14,37,14370004001,4
14,38,14370004001,4
14,39,14370004001,4
14,40,14370004001,4
15,1,11100005001,4
15,2,12103008001,7
15,3,14010048001,5
15,4,14010048001,1
15,5,14104002001,3
15,6,14104002001,3
15,7,14104002001,3
15,8,14104002001,3
15,9,14104002001,3
15,10,14104002001,3
15,11,14104002001,3
15,12,14104002001,3
15,13,14104002001,3
15,14,14104002001,3
15,15,14104002001,3
15,16,14104002001,3
15,17,14104002001,3
15,18,14104002001,3
15,19,14104002001,3
15,20,14104002001,3
15,21,14104002001,3
15,22,14104002001,2
15,23,14112021001,5
15,24,14112021001,5
15,25,14112021001,1
15,26,14223037001,5
15,27,14223037001,5
15,28,14223037001,5
15,29,14223037001,5
15,30,14223037001,4
15,31,14244056001,4
15,32,14509035001,17
15,33,14509035001,17
15,34,14509035001,17
15,35,14509035001,2
16,1,12201099001,2
16,2,12201099001,2
16,3,12201099001,2
16,4,12201099001,2
16,5,12201099001,2
16,6,12201099001,2
16,7,12201099001,2
16,8,12201099001,2
16,9,12201099001,2
16,10,12201099001,2
16,11,12201099001,2
16,12,12201099001,2
16,13,12201099001,2
16,14,12201099001,2
16,15,12201099001,2
16,16,12201099001,2
16,17,12201099001,2
16,18,12201099001,2
16,19,12201099001,2
16,20,12201099001,2
16,21,12201104001,1
16,22,12201104001,1
16,23,12201104001,1
16,24,12201104001,1
16,25,12201104001,1
16,26,12201104001,1
16,27,12201104001,1
16,28,12201104001,1
16,29,12201104001,1
16,30,12201104001,1
16,31,12201104001,1
16,32,12201104001,1
16,33,12201104001,1
16,34,12201104001,1
16,35,12201104001,1
16,36,12201104001,1
16,37,12201104001,1
16,38,12201104001,1
16,39,12201104001,1
16,40,12201104001,1
17,1,12201103001,1
17,2,12201103001,1
17,3,12201103001,1
17,4,12201103001,1
17,5,12201103001,1
17,6,12201103001,1
17,7,12201103001,1
17,8,12201103001,1
17,9,12201103001,1
17,10,12201103001,1
17,11,12201103001,1
17,12,12201103001,1
17,13,12201103001,1
17,14,12201103001,1
17,15,12201103001,1
17,16,12201103001,1
17,17,12201103001,1
17,18,12201103001,1
17,19,12201103001,1
17,20,12201103001,1
17,21,12201103001,1
17,22,12201103001,1
17,23,12201103001,1
17,24,12201103001,1
17,25,12201103001,1
17,26,12201103001,1
17,27,12201103001,1
17,28,12201103001,1
17,29,12201103001,1
17,30,12201103001,1
17,31,12201103001,1
17,32,12201103001,1
17,33,12201103001,1
17,34,12201103001,1
17,35,12201103001,1
17,36,12201103001,1
17,37,12201103001,1
17,38,12201103001,1
17,39,12201103001,1
17,40,12201103001,1
18,1,12201099001,2
18,2,12201099001,2
18,3,12201099001,2
18,4,12201099001,2
18,5,12201099001,2
18,6,12201099001,2
18,7,12201099001,2
18,8,12201099001,2
18,9,12201099001,2
18,10,12201099001,2
18,11,12201099001,2
18,12,12201099001,2
18,13,12201099001,2
18,14,12201099001,2
18,15,12201099001,2
18,16,12201099001,2
18,17,12201099001,2
18,18,12201099001,2
18,19,12201099001,2
18,20,12201099001,2
18,21,12201104001,1
18,22,12201104001,1
18,23,12201104001,1
18,24,12201104001,1
18,25,12201104001,1
18,26,12201104001,1
18,27,12201104001,1
18,28,12201104001,1
18,29,12201104001,1
18,30,12201104001,1
18,31,12201104001,1
18,32,12201104001,1
18,33,12201104001,1
18,34,12201104001,1
18,35,12201104001,1
18,36,12201104001,1
18,37,12201104001,1
18,38,12201104001,1
18,39,12201104001,1
18,40,12201104001,1
19,1,12201099001,2
19,2,12201099001,2
19,3,12201099001,2
19,4,12201099001,2
19,5,12201099001,2
19,6,12201099001,2
19,7,12201099001,2
19,8,12201099001,2
19,9,12201099001,2
19,10,12201099001,2
19,11,12201099001,2
19,12,12201099001,2
19,13,12201099001,2
19,14,12201099001,2
19,15,12201099001,2
19,16,12201099001,2
19,17,12201099001,2
19,18,12201099001,2
19,19,12201099001,2
19,20,12201099001,2
19,21,12201104001,1
19,22,12201104001,1
19,23,12201104001,1
19,24,12201104001,1
19,25,12201104001,1
19,26,12201104001,1
19,27,12201104001,1
19,28,12201104001,1
19,29,12201104001,1
19,30,12201104001,1
19,31,12201104001,1
19,32,12201104001,1
19,33,12201104001,1
19,34,12201104001,1
19,35,12201104001,1
19,36,12201104001,1
19,37,12201104001,1
19,38,12201104001,1
19,39,12201104001,1
19,40,12201104001,1
20,1,11076883001,2
20,2,11103011004,9
20,3,11103011004,9
20,4,11103011004,9
20,5,11103011004,9
20,6,11103011004,9
20,7,11103011004,8
20,8,12102997001,52
20,9,14010194001,7
20,10,14010194001,1
20,11,14120020001,7
20,12,14120020001,7
20,13,14120020001,4
20,14,14202001001,4
20,15,14202001001,4
20,16,14202001001,4
20,17,14202001001,4
20,18,14202001001,2
20,19,14244034001,2
20,20,14500024001,6
20,21,14500024001,6
20,22,14500024001,6
20,23,14500024001,6
20,24,14500024001,6
20,25,14500024001,6
20,26,14500024001,6
20,27,14500024001,6
20,28,14500024001,6
20,29,14500024001,6
20,30,14500024001,6
20,31,14500024001,6
20,32,14500024001,6
20,33,14500024001,6
20,34,14500024001,6
20,35,14500024001,6
20,36,14500024001,6
20,37,14500024001,6
21,1,12201099001,2
21,2,12201099001,2
21,3,12201099001,2
21,4,12201099001,2
21,5,12201099001,2
21,6,12201099001,2
21,7,12201099001,2
21,8,12201099001,2
21,9,12201099001,2
21,10,12201099001,2
21,11,12201099001,2
21,12,12201099001,2
21,13,12201099001,2
21,14,12201099001,2
21,15,12201099001,2
21,16,12201099001,2
21,17,12201099001,2
21,18,12201099001,2
21,19,12201099001,2
21,20,12201099001,2
21,21,12201104001,1
21,22,12201104001,1
21,23,12201104001,1
21,24,12201104001,1
21,25,12201104001,1
21,26,12201104001,1
21,27,12201104001,1
21,28,12201104001,1
21,29,12201104001,1
21,30,12201104001,1
21,31,12201104001,1
21,32,12201104001,1
21,33,12201104001,1
21,34,12201104001,1
21,35,12201104001,1
21,36,12201104001,1
21,37,12201104001,1
21,38,12201104001,1
21,39,12201104001,1
21,40,12201104001,1
22,1,10041067001,5
22,2,10041067001,5
22,3,10041067001,5
22,4,10041067001,5
22,5,10041067001,5
22,6,10041067001,5
22,7,10041067001,5
22,8,10041067001,5
22,9,10041067001,5
22,10,10041067001,5
22,11,10041067001,5
22,12,10041067001,5
22,13,10041067001,5
22,14,10041067001,5
22,15,10041067001,5
22,16,10041067001,5
22,17,10041067001,5
22,18,10041067001,5
22,19,10041067001,5
22,20,10041067001,5
22,21,10041067001,5
22,22,10041067001,5
22,23,10041067001,5
22,24,10041067001,5
22,25,10041067001,5
22,26,10041067001,5
22,27,10041067001,5
22,28,10041067001,5
22,29,10041067001,5
22,30,10041067001,5
22,31,10041067001,5
22,32,10041067001,5
22,33,10041067001,5
22,34,10041067001,5
22,35,10041067001,5
22,36,10041067001,5
22,37,10041067001,5
22,38,10041067001,5
22,39,10041067001,5
22,40,10041067001,5
23,1,10041067001,5
23,2,10041067001,5
23,3,10041067001,5
23,4,10041067001,5
23,5,10041067001,5
23,6,10041067001,5
23,7,10041067001,5
23,8,10041067001,5
23,9,10041067001,5
23,10,10041067001,5
23,11,10041067001,5
23,12,10041067001,5
23,13,10041067001,5
23,14,10041067001,5
23,15,10041067001,5
23,16,10041067001,5
23,17,10041067001,5
23,18,10041067001,5
23,19,10041067001,5
23,20,10041067001,5
23,21,10041067001,5
23,22,10041067001,5
23,23,10041067001,5
23,24,10041067001,5
23,25,10041067001,5
23,26,10041067001,5
23,27,10041067001,5
23,28,10041067001,5
23,29,10041067001,5
23,30,10041067001,5
23,31,10041067001,5
23,32,10041067001,5
23,33,10041067001,5
23,34,10041067001,5
23,35,10041067001,5
23,36,10041067001,5
23,37,10041067001,5
23,38,10041067001,5
23,39,10041067001,5
23,40,10041067001,5
24,1,12201099001,2
24,2,12201099001,2
24,3,12201099001,2
24,4,12201099001,2
24,5,12201099001,2
24,6,12201099001,2
24,7,12201099001,2
24,8,12201099001,2
24,9,12201099001,2
24,10,12201099001,2
24,11,12201099001,2
24,12,12201099001,2
24,13,12201099001,2
24,14,12201099001,2
24,15,12201099001,2
24,16,12201099001,2
24,17,12201099001,2
24,18,12201099001,2
24,19,12201099001,2
24,20,12201099001,2
24,21,12201104001,1
24,22,12201104001,1
24,23,12201104001,1
24,24,12201104001,1
24,25,12201104001,1
24,26,12201104001,1
24,27,12201104001,1
24,28,12201104001,1
24,29,12201104001,1
24,30,12201104001,1
24,31,12201104001,1
24,32,12201104001,1
24,33,12201104001,1
24,34,12201104001,1
24,35,12201104001,1
24,36,12201104001,1
24,37,12201104001,1
24,38,12201104001,1
24,39,12201104001,1
24,40,12201104001,1
25,1,12201099001,2
25,2,12201099001,2
25,3,12201099001,2
25,4,12201099001,2
25,5,12201099001,2
25,6,12201099001,2
25,7,12201099001,2
25,8,12201099001,2
25,9,12201099001,2
25,10,12201099001,2
25,11,12201099001,2
25,12,12201099001,2
25,13,12201099001,2
25,14,12201099001,2
25,15,12201099001,2
25,16,12201099001,2
25,17,12201099001,2
25,18,12201099001,2
25,19,12201099001,2
25,20,12201099001,2
25,21,12201104001,1
25,22,12201104001,1
25,23,12201104001,1
25,24,12201104001,1
25,25,12201104001,1
25,26,12201104001,1
25,27,12201104001,1
25,28,12201104001,1
25,29,12201104001,1
25,30,12201104001,1
25,31,12201104001,1
25,32,12201104001,1
25,33,12201104001,1
25,34,12201104001,1
25,35,12201104001,1
25,36,12201104001,1
25,37,12201104001,1
25,38,12201104001,1
25,39,12201104001,1
25,40,12201104001,1
26,1,12201099001,2
26,2,12201099001,2
26,3,12201099001,2
26,4,12201099001,2
26,5,12201099001,2
26,6,12201099001,2
26,7,12201099001,2
26,8,12201099001,2
26,9,12201099001,2
26,10,12201099001,2
26,11,12201099001,2
26,12,12201099001,2
26,13,12201099001,2
26,14,12201099001,2
26,15,12201099001,2
26,16,12201099001,2
26,17,12201099001,2
26,18,12201099001,2
26,19,12201099001,2
26,20,12201099001,2
26,21,12201104001,1
26,22,12201104001,1
26,23,12201104001,1
26,24,12201104001,1
26,25,12201104001,1
26,26,12201104001,1
26,27,12201104001,1
26,28,12201104001,1
26,29,12201104001,1
26,30,12201104001,1
26,31,12201104001,1
26,32,12201104001,1
26,33,12201104001,1
26,34,12201104001,1
26,35,12201104001,1
26,36,12201104001,1
26,37,12201104001,1
26,38,12201104001,1
26,39,12201104001,1
26,40,12201104001,1
27,1,12201103001,1
27,2,12201103001,1
27,3,12201103001,1
27,4,12201103001,1
27,5,12201103001,1
27,6,12201103001,1
27,7,12201103001,1
27,8,12201103001,1
27,9,12201103001,1
27,10,12201103001,1
27,11,12201103001,1
27,12,12201103001,1
27,13,12201103001,1
27,14,12201103001,1
27,15,12201103001,1
27,16,12201103001,1
27,17,12201103001,1
27,18,12201103001,1
27,19,12201103001,1
27,20,12201103001,1
27,21,12201103001,1
27,22,12201103001,1
27,23,12201103001,1
27,24,12201103001,1
27,25,12201103001,1
27,26,12201103001,1
27,27,12201103001,1
27,28,12201103001,1
27,29,12201103001,1
27,30,12201103001,1
27,31,12201103001,1
27,32,12201103001,1
27,33,12201103001,1
27,34,12201103001,1
27,35,12201103001,1
27,36,12201103001,1
27,37,12201103001,1
27,38,12201103001,1
27,39,12201103001,1
27,40,12201103001,1
28,1,11100017001,4
28,2,12000149001,5
28,3,12000149001,5
28,4,12000149001,5
28,5,12000149001,5
28,6,12000149001,5
28,7,12000149001,5
28,8,12000149001,5
28,9,12000149001,5
28,10,12000149001,5
28,11,12010193001,4
28,12,12010206001,4
28,13,12020203001,4
28,14,12021028001,4
28,15,12103080001,6
28,16,14001089001,4
28,17,14001089001,1
28,18,14010050001,11
28,19,14010050001,11
28,20,14010050001,11
28,21,14010050001,11
28,22,14010050001,11
28,23,14010050001,11
28,24,14010050001,11
28,25,14010050001,11
28,26,14010050001,11
28,27,14010050001,6
28,28,14120017001,6
28,29,14120017001,6
28,30,14120017001,4
28,31,14244051001,4
28,32,14310139001,6
28,33,14310139001,6
28,34,14310139001,6
28,35,14310139001,6
28,36,14310139001,6
28,37,14310139001,6
28,38,14310139001,6
28,39,14310139001,6
28,40,14310139001,5
29,1,14014006001,1
29,2,14014006001,1
29,3,14014006001,1
29,4,14014006001,1
29,5,14014006001,1
29,6,14014006001,1
29,7,14014006001,1
29,8,14014006001,1
29,9,14014006001,1
29,10,14014006001,1
29,11,14014006001,1
29,12,14014006001,1
29,13,14014006001,1
29,14,14014006001,1
29,15,14014006001,1
29,16,14014006001,1
29,17,14014006001,1
29,18,14014006001,1
29,19,14014006001,1
29,20,14014006001,1
29,21,14014006001,1
29,22,14014006001,1
29,23,14014006001,1
29,24,14014006001,1
29,25,14014006001,1
29,26,14014006001,1
29,27,14014006001,1
29,28,14014006001,1
29,29,14014006001,1
29,30,14014006001,1
29,31,14014006001,1
29,32,14014006001,1
29,33,14014006001,1
29,34,14014006001,1
29,35,14014006001,1
29,36,14014006001,1
29,37,14014006001,1
29,38,14014006001,1
29,39,14014006001,1
29,40,14014006001,1
30,1,12201099001,2
30,2,12201099001,2
30,3,12201099001,2
30,4,12201099001,2
30,5,12201099001,2
30,6,12201099001,2
30,7,12201099001,2
30,8,12201099001,2
30,9,12201099001,2
30,10,12201099001,2
30,11,12201099001,2
30,12,12201099001,2
30,13,12201099001,2
30,14,12201099001,2
30,15,12201099001,2
30,16,12201099001,2
30,17,12201099001,2
30,18,12201099001,2
30,19,12201099001,2
30,20,12201099001,2
30,21,12201104001,1
30,22,12201104001,1
30,23,12201104001,1
30,24,12201104001,1
30,25,12201104001,1
30,26,12201104001,1
30,27,12201104001,1
30,28,12201104001,1
30,29,12201104001,1
30,30,12201104001,1
30,31,12201104001,1
30,32,12201104001,1
30,33,12201104001,1
30,34,12201104001,1
30,35,12201104001,1
30,36,12201104001,1
30,37,12201104001,1
30,38,12201104001,1
30,39,12201104001,1
30,40,12201104001,1
31,1,10041067001,5
31,2,10041067001,5
31,3,10041067001,5
31,4,10041067001,5
31,5,10041067001,5
31,6,10041067001,5
31,7,10041067001,5
31,8,10041067001,5
31,9,10041067001,5
31,10,10041067001,5
31,11,10041067001,5
31,12,10041067001,5
31,13,10041067001,5
31,14,10041067001,5
31,15,10041067001,5
31,16,10041067001,5
31,17,10041067001,5
31,18,10041067001,5
31,19,10041067001,5
31,20,10041067001,5
31,21,10041067001,5
31,22,10041067001,5
31,23,10041067001,5
31,24,10041067001,5
31,25,10041067001,5
31,26,10041067001,5
31,27,10041067001,5
31,28,10041067001,5
31,29,10041067001,5
31,30,10041067001,5
31,31,10041067001,5
31,32,10041067001,5
31,33,10041067001,5
31,34,10041067001,5
31,35,10041067001,5
31,36,10041067001,5
31,37,10041067001,5
31,38,10041067001,5
31,39,10041067001,5
31,40,10041067001,5
32,1,11100108001,4
32,2,12000169001,2
32,3,12000207001,2
32,4,12011038001,22
32,5,12011038001,22
32,6,12011038001,9
32,7,12022005001,53
32,8,12103144001,6
32,9,14021006001,5
32,10,14021006001,3
32,11,14111001001,3
32,12,14111001001,3
32,13,14111001001,3
32,14,14111001001,3
32,15,14111001001,3
32,16,14111001001,3
32,17,14111001001,3
32,18,14111001001,3
32,19,14111001001,3
32,20,14111001001,1
32,21,14244062001,2
32,22,14613007001,7
32,23,14613007001,7
32,24,14613007001,7
32,25,14613007001,7
32,26,14613007001,5
33,1,11100019001,3
33,2,12000241001,2
33,3,12021969001,2
33,4,12103031001,3
33,5,14010219001,5
33,6,14010219001,1
33,7,14102246001,4
33,8,14102246001,4
33,9,14102246001,4
33,10,14102246001,4
33,11,14102246001,4
